2024-10-14 14:08:57,921 - INFO - Actual frame rate is 250.14
2024-10-14 14:08:57,922 - INFO - The newest .bin file found: MAX86176_1014_140849.bin
2024-10-14 14:09:43,890 - INFO - Read 4096 bytes, processing 4114 bytes (including leftover).
2024-10-14 14:09:43,893 - INFO - Processed up to byte index 4080, leftover data length: 34
2024-10-14 14:09:44,757 - INFO - Read 4096 bytes, processing 4130 bytes (including leftover).
2024-10-14 14:09:44,759 - INFO - Processed up to byte index 4120, leftover data length: 10
2024-10-14 14:09:45,521 - INFO - Read 4096 bytes, processing 4106 bytes (including leftover).
2024-10-14 14:09:45,523 - INFO - Processed up to byte index 4100, leftover data length: 6
2024-10-14 14:09:46,282 - INFO - Read 4096 bytes, processing 4102 bytes (including leftover).
2024-10-14 14:09:46,284 - INFO - Processed up to byte index 4080, leftover data length: 22
2024-10-14 14:09:47,044 - INFO - Read 4096 bytes, processing 4118 bytes (including leftover).
2024-10-14 14:09:47,046 - INFO - Processed up to byte index 4080, leftover data length: 38
2024-10-14 14:09:47,916 - INFO - Read 4096 bytes, processing 4134 bytes (including leftover).
2024-10-14 14:09:47,918 - INFO - Processed up to byte index 4120, leftover data length: 14
2024-10-14 14:09:48,681 - INFO - Read 4096 bytes, processing 4110 bytes (including leftover).
2024-10-14 14:09:48,684 - INFO - Processed up to byte index 4080, leftover data length: 30
2024-10-14 14:09:49,448 - INFO - Read 4096 bytes, processing 4126 bytes (including leftover).
2024-10-14 14:09:49,450 - INFO - Processed up to byte index 4120, leftover data length: 6
2024-10-14 14:09:50,212 - INFO - Read 4096 bytes, processing 4102 bytes (including leftover).
2024-10-14 14:09:50,214 - INFO - Processed up to byte index 4080, leftover data length: 22
2024-10-14 14:09:51,085 - INFO - Read 4096 bytes, processing 4118 bytes (including leftover).
2024-10-14 14:09:51,087 - INFO - Processed up to byte index 4080, leftover data length: 38
2024-10-14 14:09:51,844 - INFO - Read 4096 bytes, processing 4134 bytes (including leftover).
2024-10-14 14:09:51,846 - INFO - Processed up to byte index 4100, leftover data length: 34
2024-10-14 14:09:52,606 - INFO - Read 4096 bytes, processing 4130 bytes (including leftover).
2024-10-14 14:09:52,608 - INFO - Processed up to byte index 4120, leftover data length: 10
2024-10-14 14:09:53,259 - INFO - Read 3248 bytes, processing 3258 bytes (including leftover).
2024-10-14 14:09:53,262 - INFO - Processed up to byte index 3240, leftover data length: 18
2024-10-14 14:09:53,264 - INFO - Processing leftover data after stopping.
2024-10-14 14:09:53,264 - INFO - Started at 2024-10-14 14:08:49.117000
2024-10-14 14:09:53,265 - INFO - Stopped at: 2024-10-14 14:09:53.175000
2024-10-14 14:09:53,265 - INFO - Time elapsed: 0h 1m 4s
2024-10-14 14:09:53,265 - INFO - Completed
