Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
05.10.2024 20:27:45:233,5621,0,1,2,57818,89925,61423,-60,-233,969
05.10.2024 20:27:45:237,5622,0,1,2,57825,89920,61419,-56,-237,969
05.10.2024 20:27:45:241,5623,0,1,2,57822,89921,61416,-60,-234,966
05.10.2024 20:27:45:245,5624,0,1,2,57822,89913,61416,-63,-243,967
05.10.2024 20:27:45:248,5625,0,1,2,57823,89909,61414,-64,-240,971
05.10.2024 20:27:45:252,5626,0,1,2,57821,89911,61411,-64,-233,959
05.10.2024 20:27:45:256,5627,0,1,2,57819,89909,61413,-66,-239,968
05.10.2024 20:27:45:260,5628,0,1,2,57812,89906,61412,-56,-236,967
05.10.2024 20:27:45:264,5629,0,1,2,57819,89903,61409,-66,-238,967
05.10.2024 20:27:45:268,5630,0,1,2,57815,89903,61409,-64,-236,967
05.10.2024 20:27:45:272,5631,0,1,2,57814,89907,61401,-68,-237,968
05.10.2024 20:27:45:276,5632,0,1,2,57821,89905,61405,-68,-237,968
05.10.2024 20:27:45:280,5633,0,1,2,57818,89899,61404,-64,-231,967
05.10.2024 20:27:45:284,5634,0,1,2,57819,89905,61401,-61,-238,965
05.10.2024 20:27:45:287,5635,0,1,2,57816,89897,61404,-60,-235,965
05.10.2024 20:27:45:291,5636,0,1,2,57819,89902,61399,-59,-234,968
05.10.2024 20:27:45:295,5637,0,1,2,57817,89898,61399,-64,-236,968
05.10.2024 20:27:45:299,5638,0,1,2,57822,89891,61397,-65,-235,968
05.10.2024 20:27:45:303,5639,0,1,2,57826,89890,61394,-64,-235,972
05.10.2024 20:27:45:307,5640,0,1,2,57825,89886,61393,-68,-235,969
05.10.2024 20:27:45:311,5641,0,1,2,57825,89887,61392,-66,-235,972
05.10.2024 20:27:45:315,5642,0,1,2,57829,89889,61393,-55,-233,973
05.10.2024 20:27:45:319,5643,0,1,2,57837,89889,61387,-66,-236,966
05.10.2024 20:27:45:323,5644,0,1,2,57838,89885,61387,-68,-236,966
05.10.2024 20:27:45:326,5645,0,1,2,57840,89887,61388,-57,-233,967
05.10.2024 20:27:45:330,5646,0,1,2,57843,89888,61387,-65,-230,972
05.10.2024 20:27:45:334,5647,0,1,2,57853,89884,61383,-62,-234,965
05.10.2024 20:27:45:338,5648,0,1,2,57843,89886,61380,-58,-229,969
05.10.2024 20:27:45:342,5649,0,1,2,57847,89885,61381,-61,-241,963
05.10.2024 20:27:45:346,5650,0,1,2,57854,89876,61381,-63,-244,970
05.10.2024 20:27:45:350,5651,0,1,2,57850,89877,61377,-66,-241,973
05.10.2024 20:27:45:354,5652,0,1,2,57858,89874,61382,-57,-238,968
05.10.2024 20:27:45:358,5653,0,1,2,57856,89877,61378,-59,-240,975
05.10.2024 20:27:45:362,5654,0,1,2,57859,89875,61376,-60,-233,965
05.10.2024 20:27:45:366,5655,0,1,2,57870,89875,61377,-63,-236,961
05.10.2024 20:27:45:369,5656,0,1,2,57865,89882,61381,-61,-231,965
05.10.2024 20:27:45:373,5657,0,1,2,57861,89877,61378,-61,-231,965
05.10.2024 20:27:45:377,5658,0,1,2,57871,89879,61380,-65,-232,968
05.10.2024 20:27:45:381,5659,0,1,2,57877,89881,61381,-62,-225,969
05.10.2024 20:27:45:385,5660,0,1,2,57872,89878,61382,-64,-235,969
05.10.2024 20:27:45:389,5661,0,1,2,57875,89882,61378,-64,-238,967
05.10.2024 20:27:45:393,5662,0,1,2,57887,89880,61379,-64,-232,971
05.10.2024 20:27:45:397,5663,0,1,2,57886,89878,61378,-58,-239,968
05.10.2024 20:27:45:401,5664,0,1,2,57884,89875,61377,-62,-230,969
05.10.2024 20:27:45:405,5665,0,1,2,57890,89878,61375,-61,-234,972
05.10.2024 20:27:45:408,5666,0,1,2,57895,89874,61375,-61,-238,968
05.10.2024 20:27:45:412,5667,0,1,2,57897,89874,61374,-58,-236,966
05.10.2024 20:27:45:416,5668,0,1,2,57899,89871,61374,-60,-235,962
05.10.2024 20:27:45:420,5669,0,1,2,57900,89875,61377,-124,-236,964
05.10.2024 20:27:45:424,5670,0,1,2,57902,89876,61376,-63,-239,967
05.10.2024 20:27:45:428,5671,0,1,2,57903,89875,61374,-67,-232,974
05.10.2024 20:27:45:432,5672,0,1,2,57910,89876,61370,-61,-232,968
05.10.2024 20:27:45:436,5673,0,1,2,57914,89876,61373,-60,-236,969
05.10.2024 20:27:45:440,5674,0,1,2,57917,89871,61373,-64,-233,974
05.10.2024 20:27:45:444,5675,0,1,2,57914,89875,61370,-61,-234,965
05.10.2024 20:27:45:447,5676,0,1,2,57920,89877,61370,-61,-237,970
05.10.2024 20:27:45:451,5677,0,1,2,57922,89872,61368,-68,-239,967
05.10.2024 20:27:45:455,5678,0,1,2,57934,89873,61368,-65,-237,972
05.10.2024 20:27:45:459,5679,0,1,2,57930,89866,61368,-65,-240,970
05.10.2024 20:27:45:463,5680,0,1,2,57931,89872,61365,-63,-241,968
05.10.2024 20:27:45:467,5681,0,1,2,57941,89875,61372,-68,-242,967
05.10.2024 20:27:45:471,5682,0,1,2,57935,89874,61370,-68,-242,967
05.10.2024 20:27:45:475,5683,0,1,2,57941,89874,61373,-64,-236,969
05.10.2024 20:27:45:479,5684,0,1,2,57942,89875,61371,-66,-237,968
05.10.2024 20:27:45:483,5685,0,1,2,57950,89873,61370,-65,-232,968
05.10.2024 20:27:45:486,5686,0,1,2,57953,89880,61371,-64,-239,964
05.10.2024 20:27:45:490,5687,0,1,2,57955,89877,61372,-64,-239,971
05.10.2024 20:27:45:494,5688,0,1,2,57959,89877,61370,-61,-239,966
05.10.2024 20:27:45:498,5689,0,1,2,57960,89873,61375,-63,-238,969
05.10.2024 20:27:45:502,5690,0,1,2,57959,89879,61374,-66,-234,968
05.10.2024 20:27:45:506,5691,0,1,2,57963,89877,61375,-60,-228,959
05.10.2024 20:27:45:510,5692,0,1,2,57966,89884,61377,-61,-232,971
05.10.2024 20:27:45:514,5693,0,1,2,57966,89877,61375,-66,-229,969
05.10.2024 20:27:45:518,5694,0,1,2,57974,89879,61374,-62,-227,964
05.10.2024 20:27:45:522,5695,0,1,2,57974,89881,61377,-59,-232,967
05.10.2024 20:27:45:526,5696,0,1,2,57976,89878,61376,-63,-230,968
05.10.2024 20:27:45:529,5697,0,1,2,57973,89876,61370,-59,-232,971
05.10.2024 20:27:45:533,5698,0,1,2,57977,89873,61368,-64,-237,972
05.10.2024 20:27:45:537,5699,0,1,2,57981,89873,61363,-61,-239,969
05.10.2024 20:27:45:541,5700,0,1,2,57979,89869,61362,-65,-238,962
05.10.2024 20:27:45:545,5701,0,1,2,57986,89866,61363,-63,-242,968
05.10.2024 20:27:45:549,5702,0,1,2,57989,89866,61364,-67,-239,966
05.10.2024 20:27:45:553,5703,0,1,2,57989,89867,61362,-65,-247,971
05.10.2024 20:27:45:557,5704,0,1,2,57991,89868,61363,-63,-240,967
05.10.2024 20:27:45:561,5705,0,1,2,57993,89868,61363,-60,-240,969
05.10.2024 20:27:45:565,5706,0,1,2,57996,89870,61368,-59,-238,966
05.10.2024 20:27:45:568,5707,0,1,2,57998,89876,61364,-59,-235,961
05.10.2024 20:27:45:572,5708,0,1,2,58002,89870,61364,-64,-236,969
05.10.2024 20:27:45:576,5709,0,1,2,57998,89873,61370,-63,-237,967
05.10.2024 20:27:45:580,5710,0,1,2,58004,89870,61371,-55,-233,972
05.10.2024 20:27:45:584,5711,0,1,2,58002,89875,61370,-66,-226,969
05.10.2024 20:27:45:588,5712,0,1,2,58001,89880,61368,-66,-233,970
05.10.2024 20:27:45:592,5713,0,1,2,58005,89881,61372,-65,-228,967
05.10.2024 20:27:45:596,5714,0,1,2,58005,89881,61370,-69,-223,963
05.10.2024 20:27:45:600,5715,0,1,2,58010,89878,61366,-67,-225,974
05.10.2024 20:27:45:604,5716,0,1,2,58016,89874,61364,-67,-235,969
05.10.2024 20:27:45:607,5717,0,1,2,58015,89872,61362,-69,-238,967
05.10.2024 20:27:45:611,5718,0,1,2,58016,89868,61358,-62,-241,968
05.10.2024 20:27:45:615,5719,0,1,2,58019,89868,61357,-62,-240,968
05.10.2024 20:27:45:619,5720,0,1,2,58018,89864,61355,-61,-244,968
05.10.2024 20:27:45:623,5721,0,1,2,58028,89865,61351,-62,-240,963
05.10.2024 20:27:45:627,5722,0,1,2,58026,89863,61352,-58,-241,967
05.10.2024 20:27:45:631,5723,0,1,2,58031,89864,61352,-63,-233,967
05.10.2024 20:27:45:635,5724,0,1,2,58031,89864,61352,-61,-237,970
05.10.2024 20:27:45:639,5725,0,1,2,58032,89861,61350,-63,-238,967
05.10.2024 20:27:45:643,5726,0,1,2,58030,89855,61348,-61,-235,962
05.10.2024 20:27:45:646,5727,0,1,2,58033,89860,61349,-59,-235,972
05.10.2024 20:27:45:650,5728,0,1,2,58041,89865,61348,-61,-237,972
05.10.2024 20:27:45:654,5729,0,1,2,58041,89858,61347,-61,-234,973
05.10.2024 20:27:45:658,5730,0,1,2,58042,89855,61345,-60,-240,967
05.10.2024 20:27:45:662,5731,0,1,2,58046,89853,61345,-65,-244,973
05.10.2024 20:27:45:666,5732,0,1,2,58046,89855,61344,-60,-235,964
05.10.2024 20:27:45:670,5733,0,1,2,58050,89855,61343,-62,-238,969
05.10.2024 20:27:45:674,5734,0,1,2,58060,89851,61341,-62,-238,965
05.10.2024 20:27:45:678,5735,0,1,2,58060,89855,61340,-68,-241,963
05.10.2024 20:27:45:682,5736,0,1,2,58059,89852,61343,-64,-240,968
05.10.2024 20:27:45:686,5737,0,1,2,58068,89856,61340,-66,-237,964
05.10.2024 20:27:45:689,5738,0,1,2,58068,89857,61341,-66,-237,969
05.10.2024 20:27:45:693,5739,0,1,2,58066,89852,61346,-64,-239,968
05.10.2024 20:27:45:697,5740,0,1,2,58061,89861,61341,-60,-238,969
05.10.2024 20:27:45:701,5741,0,1,2,58065,89856,61341,-65,-242,966
05.10.2024 20:27:45:705,5742,0,1,2,58063,89854,61347,-64,-237,971
05.10.2024 20:27:45:709,5743,0,1,2,58057,89861,61348,-67,-238,965
05.10.2024 20:27:45:713,5744,0,1,2,58056,89858,61347,-63,-244,967
05.10.2024 20:27:45:717,5745,0,1,2,58049,89862,61348,-67,-237,964
05.10.2024 20:27:45:721,5746,0,1,2,58054,89864,61348,-67,-236,969
05.10.2024 20:27:45:725,5747,0,1,2,58041,89863,61351,-65,-238,969
05.10.2024 20:27:45:728,5748,0,1,2,58037,89869,61358,-63,-237,975
05.10.2024 20:27:45:732,5749,0,1,2,58031,89872,61357,-67,-234,967
05.10.2024 20:27:45:736,5750,0,1,2,58018,89863,61358,-64,-240,972
05.10.2024 20:27:45:740,5751,0,1,2,58017,89865,61359,-62,-234,971
05.10.2024 20:27:45:744,5752,0,1,2,58013,89864,61363,-66,-232,968
05.10.2024 20:27:45:748,5753,0,1,2,58002,89863,61361,-62,-236,972
05.10.2024 20:27:45:752,5754,0,1,2,57998,89864,61363,-65,-232,966
05.10.2024 20:27:45:756,5755,0,1,2,57986,89864,61360,-61,-234,966
05.10.2024 20:27:45:760,5756,0,1,2,57975,89858,61365,-61,-237,969
05.10.2024 20:27:45:764,5757,0,1,2,57972,89864,61364,-64,-238,965
05.10.2024 20:27:45:767,5758,0,1,2,57967,89861,61362,-65,-238,966
05.10.2024 20:27:45:771,5759,0,1,2,57959,89851,61358,-62,-237,966
05.10.2024 20:27:45:775,5760,0,1,2,57948,89859,61362,-64,-232,970
05.10.2024 20:27:45:779,5761,0,1,2,57942,89862,61361,-63,-233,965
05.10.2024 20:27:45:783,5762,0,1,2,57936,89856,61362,-58,-235,967
05.10.2024 20:27:45:787,5763,0,1,2,57927,89853,61362,-66,-232,971
05.10.2024 20:27:45:791,5764,0,1,2,57920,89852,61363,-59,-235,971
05.10.2024 20:27:45:795,5765,0,1,2,57921,89853,61366,-64,-228,965
05.10.2024 20:27:45:799,5766,0,1,2,57924,89852,61365,-58,-236,966
05.10.2024 20:27:45:803,5767,0,1,2,57913,89845,61359,-63,-233,967
05.10.2024 20:27:45:806,5768,0,1,2,57906,89852,61361,-57,-234,971
05.10.2024 20:27:45:810,5769,0,1,2,57905,89846,61360,-60,-232,968
05.10.2024 20:27:45:814,5770,0,1,2,57907,89850,61364,-59,-237,971
05.10.2024 20:27:45:818,5771,0,1,2,57902,89847,61361,-55,-237,971
05.10.2024 20:27:45:822,5772,0,1,2,57906,89845,61359,-64,-237,971
05.10.2024 20:27:45:826,5773,0,1,2,57903,89843,61359,-64,-238,971
05.10.2024 20:27:45:830,5774,0,1,2,57899,89842,61357,-67,-235,963
05.10.2024 20:27:45:834,5775,0,1,2,57900,89847,61357,-2,-232,968
05.10.2024 20:27:45:838,5776,0,1,2,57898,89847,61357,-67,-235,969
05.10.2024 20:27:45:842,5777,0,1,2,57897,89845,61359,-66,-235,971
05.10.2024 20:27:45:846,5778,0,1,2,57900,89847,61357,-69,-236,970
05.10.2024 20:27:45:849,5779,0,1,2,57898,89846,61356,-66,-234,973
05.10.2024 20:27:45:853,5780,0,1,2,57906,89844,61356,-62,-240,966
05.10.2024 20:27:45:857,5781,0,1,2,57899,89845,61355,-66,-241,974
05.10.2024 20:27:45:861,5782,0,1,2,57909,89841,61355,-64,-238,964
05.10.2024 20:27:45:865,5783,0,1,2,57905,89845,61358,-64,-236,971
05.10.2024 20:27:45:869,5784,0,1,2,57902,89848,61361,-65,-244,967
05.10.2024 20:27:45:873,5785,0,1,2,57907,89848,61360,-64,-243,967
05.10.2024 20:27:45:877,5786,0,1,2,57910,89848,61358,-68,-240,967
05.10.2024 20:27:45:881,5787,0,1,2,57907,89850,61360,-70,-234,965
05.10.2024 20:27:45:885,5788,0,1,2,57915,89851,61363,-69,-239,964
05.10.2024 20:27:45:888,5789,0,1,2,57911,89853,61364,-58,-237,970
05.10.2024 20:27:45:892,5790,0,1,2,57919,89853,61364,-63,-234,973
05.10.2024 20:27:45:896,5791,0,1,2,57914,89858,61364,-64,-233,970
05.10.2024 20:27:45:900,5792,0,1,2,57916,89852,61367,-64,-238,967
05.10.2024 20:27:45:904,5793,0,1,2,57914,89857,61367,-62,-232,967
05.10.2024 20:27:45:908,5794,0,1,2,57921,89858,61368,-64,-232,969
05.10.2024 20:27:45:912,5795,0,1,2,57923,89860,61368,-66,-231,968
05.10.2024 20:27:45:916,5796,0,1,2,57920,89865,61372,-66,-229,969
05.10.2024 20:27:45:920,5797,0,1,2,57919,89861,61371,-58,-228,976
05.10.2024 20:27:45:924,5798,0,1,2,57922,89865,61372,-60,-235,975
05.10.2024 20:27:45:927,5799,0,1,2,57927,89865,61373,-54,-230,966
05.10.2024 20:27:45:931,5800,0,1,2,57927,89862,61371,-60,-231,967
05.10.2024 20:27:45:935,5801,0,1,2,57921,89863,61373,-65,-233,961
05.10.2024 20:27:45:939,5802,0,1,2,57927,89865,61371,-60,-232,969
05.10.2024 20:27:45:943,5803,0,1,2,57925,89861,61367,-60,-235,969
05.10.2024 20:27:45:947,5804,0,1,2,57916,89858,61369,-64,-235,967
05.10.2024 20:27:45:951,5805,0,1,2,57928,89860,61368,-62,-236,971
05.10.2024 20:27:45:955,5806,0,1,2,57929,89860,61366,-69,-235,969
05.10.2024 20:27:45:959,5807,0,1,2,57921,89862,61367,-59,-230,971
05.10.2024 20:27:45:963,5808,0,1,2,57922,89860,61365,-59,-233,969
05.10.2024 20:27:45:967,5809,0,1,2,57928,89860,61367,-65,-238,965
05.10.2024 20:27:45:970,5810,0,1,2,57926,89855,61363,-66,-231,968
05.10.2024 20:27:45:974,5811,0,1,2,57922,89857,61362,-63,-234,967
05.10.2024 20:27:45:978,5812,0,1,2,57922,89856,61361,-64,-238,968
05.10.2024 20:27:45:982,5813,0,1,2,57925,89852,61360,-67,-233,967
05.10.2024 20:27:45:986,5814,0,1,2,57923,89855,61361,-65,-231,964
05.10.2024 20:27:45:990,5815,0,1,2,57923,89854,61360,-62,-235,966
05.10.2024 20:27:45:994,5816,0,1,2,57924,89853,61361,-68,-238,965
05.10.2024 20:27:45:998,5817,0,1,2,57917,89848,61354,-65,-240,970
05.10.2024 20:27:46:2,5818,0,1,2,57918,89853,61357,-61,-239,970
05.10.2024 20:27:46:6,5819,0,1,2,57913,89851,61360,-65,-235,966
05.10.2024 20:27:46:9,5820,0,1,2,57910,89852,61355,-67,-237,965
05.10.2024 20:27:46:13,5821,0,1,2,57916,89846,61355,-61,-236,964
05.10.2024 20:27:46:17,5822,0,1,2,57909,89852,61356,-64,-231,969
05.10.2024 20:27:46:21,5823,0,1,2,57911,89849,61351,-64,-231,973
05.10.2024 20:27:46:25,5824,0,1,2,57907,89847,61358,-67,-233,967
05.10.2024 20:27:46:29,5825,0,1,2,57906,89847,61356,-66,-237,965
05.10.2024 20:27:46:33,5826,0,1,2,57906,89848,61352,-56,-233,967
05.10.2024 20:27:46:37,5827,0,1,2,57905,89842,61351,-62,-237,973
05.10.2024 20:27:46:41,5828,0,1,2,57897,89845,61352,-60,-236,968
05.10.2024 20:27:46:45,5829,0,1,2,57902,89837,61353,-66,-239,964
05.10.2024 20:27:46:48,5830,0,1,2,57897,89843,61351,-59,-236,964
05.10.2024 20:27:46:52,5831,0,1,2,57895,89841,61351,-63,-238,968
05.10.2024 20:27:46:56,5832,0,1,2,57898,89840,61345,-60,-237,965
05.10.2024 20:27:46:60,5833,0,1,2,57894,89839,61348,-59,-234,968
05.10.2024 20:27:46:64,5834,0,1,2,57893,89836,61348,-60,-239,972
05.10.2024 20:27:46:68,5835,0,1,2,57892,89840,61349,-60,-235,968
05.10.2024 20:27:46:72,5836,0,1,2,57893,89837,61347,-60,-236,972
05.10.2024 20:27:46:76,5837,0,1,2,57899,89839,61348,-64,-229,968
05.10.2024 20:27:46:80,5838,0,1,2,57898,89832,61346,-58,-225,972
05.10.2024 20:27:46:84,5839,0,1,2,57897,89838,61346,-60,-234,970
05.10.2024 20:27:46:87,5840,0,1,2,57905,89837,61344,-68,-234,967
05.10.2024 20:27:46:91,5841,0,1,2,57900,89836,61346,-62,-231,966
05.10.2024 20:27:46:95,5842,0,1,2,57907,89830,61341,-64,-230,967
05.10.2024 20:27:46:99,5843,0,1,2,57900,89831,61338,-63,-232,971
05.10.2024 20:27:46:103,5844,0,1,2,57907,89828,61338,-59,-236,969
05.10.2024 20:27:46:107,5845,0,1,2,57902,89823,61336,-65,-238,969
05.10.2024 20:27:46:111,5846,0,1,2,57912,89824,61334,-57,-243,972
05.10.2024 20:27:46:115,5847,0,1,2,57912,89823,61331,-61,-243,965
05.10.2024 20:27:46:119,5848,0,1,2,57914,89821,61328,-64,-243,968
05.10.2024 20:27:46:123,5849,0,1,2,57919,89820,61332,-64,-239,969
05.10.2024 20:27:46:127,5850,0,1,2,57915,89819,61330,-64,-234,965
05.10.2024 20:27:46:130,5851,0,1,2,57916,89819,61329,-62,-238,968
05.10.2024 20:27:46:134,5852,0,1,2,57920,89819,61332,-64,-239,966
05.10.2024 20:27:46:138,5853,0,1,2,57928,89822,61328,-64,-235,972
05.10.2024 20:27:46:142,5854,0,1,2,57925,89819,61332,-62,-235,970
05.10.2024 20:27:46:146,5855,0,1,2,57920,89822,61326,-63,-233,969
05.10.2024 20:27:46:150,5856,0,1,2,57925,89822,61330,-63,-234,961
05.10.2024 20:27:46:154,5857,0,1,2,57935,89817,61328,-66,-236,967
05.10.2024 20:27:46:158,5858,0,1,2,57929,89818,61328,-61,-234,971
05.10.2024 20:27:46:162,5859,0,1,2,57935,89819,61326,-64,-242,966
05.10.2024 20:27:46:166,5860,0,1,2,57934,89818,61330,-59,-240,967
05.10.2024 20:27:46:169,5861,0,1,2,57935,89821,61328,-62,-237,969
05.10.2024 20:27:46:173,5862,0,1,2,57943,89817,61329,-63,-237,969
05.10.2024 20:27:46:177,5863,0,1,2,57937,89821,61327,-62,-238,968
05.10.2024 20:27:46:181,5864,0,1,2,57943,89815,61329,-55,-238,972
05.10.2024 20:27:46:185,5865,0,1,2,57938,89818,61330,-54,-230,967
05.10.2024 20:27:46:189,5866,0,1,2,57950,89824,61328,-60,-234,966
05.10.2024 20:27:46:193,5867,0,1,2,57947,89820,61329,-62,-231,963
05.10.2024 20:27:46:197,5868,0,1,2,57951,89830,61326,-59,-229,972
05.10.2024 20:27:46:201,5869,0,1,2,57950,89820,61327,-65,-230,972
05.10.2024 20:27:46:205,5870,0,1,2,57948,89825,61328,-66,-231,969
05.10.2024 20:27:46:208,5871,0,1,2,57948,89821,61325,-62,-233,974
05.10.2024 20:27:46:212,5872,0,1,2,57952,89820,61324,-59,-235,970
05.10.2024 20:27:46:216,5873,0,1,2,57959,89820,61322,-56,-236,962
05.10.2024 20:27:46:220,5874,0,1,2,57963,89814,61319,-58,-231,968
05.10.2024 20:27:46:224,5875,0,1,2,57960,89818,61321,-58,-235,967
05.10.2024 20:27:46:228,5876,0,1,2,57967,89812,61315,-65,-243,962
05.10.2024 20:27:46:232,5877,0,1,2,57971,89816,61317,-66,-245,968
05.10.2024 20:27:46:236,5878,0,1,2,57970,89818,61315,-60,-242,968
05.10.2024 20:27:46:240,5879,0,1,2,57975,89812,61317,-59,-236,964
05.10.2024 20:27:46:244,5880,0,1,2,57980,89816,61315,-61,-232,969
05.10.2024 20:27:46:247,5881,0,1,2,57981,89811,61313,-62,-231,965
05.10.2024 20:27:46:251,5882,0,1,2,57987,89808,61315,-64,-234,970
05.10.2024 20:27:46:255,5883,0,1,2,57986,89809,61315,-63,-239,971
05.10.2024 20:27:46:259,5884,0,1,2,57993,89810,61315,-66,-238,967
05.10.2024 20:27:46:263,5885,0,1,2,57985,89804,61310,-70,-233,964
05.10.2024 20:27:46:267,5886,0,1,2,57998,89806,61313,-64,-234,970
05.10.2024 20:27:46:271,5887,0,1,2,58000,89812,61310,-68,-239,970
05.10.2024 20:27:46:275,5888,0,1,2,57997,89803,61309,-69,-238,970
05.10.2024 20:27:46:279,5889,0,1,2,58001,89799,61306,-63,-238,967
05.10.2024 20:27:46:283,5890,0,1,2,58011,89799,61309,-63,-237,971
05.10.2024 20:27:46:287,5891,0,1,2,58003,89801,61306,-63,-235,971
05.10.2024 20:27:46:290,5892,0,1,2,58014,89805,61305,-63,-243,969
05.10.2024 20:27:46:294,5893,0,1,2,58013,89806,61306,-60,-238,973
05.10.2024 20:27:46:298,5894,0,1,2,58018,89804,61306,-65,-243,966
05.10.2024 20:27:46:302,5895,0,1,2,58022,89805,61306,-64,-242,969
05.10.2024 20:27:46:306,5896,0,1,2,58026,89809,61309,-61,-238,966
05.10.2024 20:27:46:310,5897,0,1,2,58023,89805,61307,-66,-238,971
05.10.2024 20:27:46:314,5898,0,1,2,58027,89809,61310,-65,-230,970
05.10.2024 20:27:46:318,5899,0,1,2,58028,89810,61309,-63,-233,965
05.10.2024 20:27:46:322,5900,0,1,2,58032,89806,61307,-64,-236,965
05.10.2024 20:27:46:326,5901,0,1,2,58034,89812,61309,-64,-240,967
05.10.2024 20:27:46:329,5902,0,1,2,58029,89808,61309,-58,-235,965
05.10.2024 20:27:46:333,5903,0,1,2,58035,89811,61311,-58,-228,967
05.10.2024 20:27:46:337,5904,0,1,2,58037,89814,61315,-63,-229,969
05.10.2024 20:27:46:341,5905,0,1,2,58038,89812,61314,-65,-230,966
05.10.2024 20:27:46:345,5906,0,1,2,58044,89817,61314,-61,-234,968
05.10.2024 20:27:46:349,5907,0,1,2,58038,89818,61311,-59,-233,969
05.10.2024 20:27:46:353,5908,0,1,2,58038,89813,61315,-62,-235,967
05.10.2024 20:27:46:357,5909,0,1,2,58041,89819,61315,-67,-236,963
05.10.2024 20:27:46:361,5910,0,1,2,58048,89817,61316,-68,-234,965
05.10.2024 20:27:46:365,5911,0,1,2,58051,89813,61315,-66,-235,965
05.10.2024 20:27:46:368,5912,0,1,2,58056,89814,61313,-60,-235,970
05.10.2024 20:27:46:372,5913,0,1,2,58054,89814,61311,-59,-236,965
05.10.2024 20:27:46:376,5914,0,1,2,58056,89809,61309,-63,-239,969
05.10.2024 20:27:46:380,5915,0,1,2,58059,89805,61310,-61,-238,969
05.10.2024 20:27:46:384,5916,0,1,2,58060,89807,61309,-69,-238,971
05.10.2024 20:27:46:388,5917,0,1,2,58061,89811,61307,-65,-232,970
05.10.2024 20:27:46:392,5918,0,1,2,58063,89807,61308,-64,-237,964
05.10.2024 20:27:46:396,5919,0,1,2,58061,89808,61304,-62,-239,970
05.10.2024 20:27:46:400,5920,0,1,2,58066,89806,61305,-61,-234,971
05.10.2024 20:27:46:404,5921,0,1,2,58066,89802,61302,-65,-230,965
05.10.2024 20:27:46:407,5922,0,1,2,58073,89804,61301,-64,-237,967
05.10.2024 20:27:46:411,5923,0,1,2,58072,89798,61300,-60,-235,969
05.10.2024 20:27:46:415,5924,0,1,2,58074,89802,61300,-66,-234,966
05.10.2024 20:27:46:419,5925,0,1,2,58077,89798,61294,-66,-229,968
05.10.2024 20:27:46:423,5926,0,1,2,58075,89800,61294,-67,-234,969
05.10.2024 20:27:46:427,5927,0,1,2,58076,89797,61290,-63,-240,970
05.10.2024 20:27:46:431,5928,0,1,2,58083,89789,61289,-61,-244,971
05.10.2024 20:27:46:435,5929,0,1,2,58081,89788,61284,-64,-244,964
05.10.2024 20:27:46:439,5930,0,1,2,58087,89789,61286,-65,-248,966
05.10.2024 20:27:46:443,5931,0,1,2,58087,89786,61285,-58,-247,965
05.10.2024 20:27:46:447,5932,0,1,2,58088,89787,61283,-61,-244,967
05.10.2024 20:27:46:450,5933,0,1,2,58089,89786,61284,-62,-246,969
05.10.2024 20:27:46:454,5934,0,1,2,58095,89787,61281,-64,-245,965
05.10.2024 20:27:46:458,5935,0,1,2,58092,89791,61283,-57,-242,968
05.10.2024 20:27:46:462,5936,0,1,2,58095,89790,61283,-63,-244,964
05.10.2024 20:27:46:466,5937,0,1,2,58098,89792,61288,-63,-235,964
05.10.2024 20:27:46:470,5938,0,1,2,58098,89796,61289,-66,-235,964
05.10.2024 20:27:46:474,5939,0,1,2,58104,89797,61292,-56,-233,976
05.10.2024 20:27:46:478,5940,0,1,2,58099,89799,61297,-67,-238,966
05.10.2024 20:27:46:482,5941,0,1,2,58100,89802,61299,-61,-237,968
05.10.2024 20:27:46:486,5942,0,1,2,58099,89807,61299,-64,-237,968
05.10.2024 20:27:46:489,5943,0,1,2,58094,89805,61301,-67,-234,967
05.10.2024 20:27:46:493,5944,0,1,2,58097,89812,61304,-60,-227,966
05.10.2024 20:27:46:497,5945,0,1,2,58088,89812,61307,-61,-231,966
05.10.2024 20:27:46:501,5946,0,1,2,58085,89807,61305,-63,-234,973
05.10.2024 20:27:46:505,5947,0,1,2,58076,89809,61306,-67,-234,970
05.10.2024 20:27:46:509,5948,0,1,2,58076,89806,61302,-63,-235,969
05.10.2024 20:27:46:513,5949,0,1,2,58070,89799,61304,-64,-239,972
05.10.2024 20:27:46:517,5950,0,1,2,58065,89802,61305,-65,-237,971
05.10.2024 20:27:46:521,5951,0,1,2,58055,89799,61302,-65,-243,971
05.10.2024 20:27:46:525,5952,0,1,2,58053,89801,61301,-61,-241,966
05.10.2024 20:27:46:528,5953,0,1,2,58042,89795,61299,-68,-246,964
05.10.2024 20:27:46:532,5954,0,1,2,58037,89802,61301,-63,-242,967
05.10.2024 20:27:46:536,5955,0,1,2,58023,89793,61305,-64,-244,965
05.10.2024 20:27:46:540,5956,0,1,2,58020,89794,61305,-62,-241,968
05.10.2024 20:27:46:544,5957,0,1,2,58014,89794,61302,-59,-238,968
05.10.2024 20:27:46:548,5958,0,1,2,58000,89798,61308,-63,-240,969
