Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
13.10.2024 12:45:40:510,22918,0,1,2,28512,58518,5048,26,40,998
13.10.2024 12:45:40:514,22919,0,1,2,28509,58520,5047,24,37,1002
13.10.2024 12:45:40:517,22920,0,1,2,28506,58520,5048,28,35,1002
13.10.2024 12:45:40:520,22921,0,1,2,28504,58513,5048,28,39,1005
13.10.2024 12:45:40:523,22922,0,1,2,28507,58517,5047,23,37,1000
13.10.2024 12:45:40:527,22923,0,1,2,28507,58516,5049,28,34,997
13.10.2024 12:45:40:530,22924,0,1,2,28509,58521,5050,22,36,993
13.10.2024 12:45:40:533,22925,0,1,2,28510,58525,5049,23,29,994
13.10.2024 12:45:40:536,22926,0,1,2,28510,58527,5049,25,30,998
13.10.2024 12:45:40:539,22927,0,1,2,28507,58532,5049,21,26,987
13.10.2024 12:45:40:543,22928,0,1,2,28509,58532,5048,21,26,987
13.10.2024 12:45:40:546,22929,0,1,2,28508,58532,5048,19,21,992
13.10.2024 12:45:40:549,22930,0,1,2,28510,58535,5049,14,18,989
13.10.2024 12:45:40:552,22931,0,1,2,28512,58533,5050,14,18,989
13.10.2024 12:45:40:556,22932,0,1,2,28506,58530,5048,14,18,989
13.10.2024 12:45:40:559,22933,0,1,2,28507,58532,5048,14,11,991
13.10.2024 12:45:40:562,22934,0,1,2,28503,58531,5047,8,9,996
13.10.2024 12:45:40:565,22935,0,1,2,28501,58523,5047,8,11,993
13.10.2024 12:45:40:569,22936,0,1,2,28504,58522,5046,8,6,996
13.10.2024 12:45:40:572,22937,0,1,2,28501,58517,5048,8,5,999
13.10.2024 12:45:40:575,22938,0,1,2,28502,58518,5045,4,7,998
13.10.2024 12:45:40:578,22939,0,1,2,28501,58518,5047,8,12,998
13.10.2024 12:45:40:582,22940,0,1,2,28503,58518,5049,6,2,998
13.10.2024 12:45:40:585,22941,0,1,2,28503,58522,5049,2,4,995
13.10.2024 12:45:40:588,22942,0,1,2,28507,58524,5050,4,6,996
13.10.2024 12:45:40:591,22943,0,1,2,28505,58532,5048,8,6,990
13.10.2024 12:45:40:595,22944,0,1,2,28506,58529,5049,8,13,995
13.10.2024 12:45:40:598,22945,0,1,2,28503,58531,5049,11,12,990
13.10.2024 12:45:40:601,22946,0,1,2,28503,58527,5048,8,18,992
13.10.2024 12:45:40:604,22947,0,1,2,28509,58526,5050,11,17,993
13.10.2024 12:45:40:608,22948,0,1,2,28503,58526,5050,17,25,996
13.10.2024 12:45:40:611,22949,0,1,2,28511,58528,5046,16,24,992
13.10.2024 12:45:40:614,22950,0,1,2,28509,58525,5049,22,31,996
13.10.2024 12:45:40:617,22951,0,1,2,28510,58524,5048,17,27,1000
13.10.2024 12:45:40:621,22952,0,1,2,28502,58524,5050,15,34,999
13.10.2024 12:45:40:624,22953,0,1,2,28507,58523,5048,21,35,1000
13.10.2024 12:45:40:627,22954,0,1,2,28511,58522,5049,23,35,995
13.10.2024 12:45:40:630,22955,0,1,2,28506,58524,5046,22,34,999
13.10.2024 12:45:40:634,22956,0,1,2,28507,58526,5049,16,36,995
13.10.2024 12:45:40:637,22957,0,1,2,28506,58525,5047,19,40,997
13.10.2024 12:45:40:640,22958,0,1,2,28512,58526,5046,21,34,992
13.10.2024 12:45:40:643,22959,0,1,2,28513,58527,5047,26,35,992
13.10.2024 12:45:40:647,22960,0,1,2,28504,58527,5047,23,34,998
13.10.2024 12:45:40:650,22961,0,1,2,28508,58527,5050,22,32,991
13.10.2024 12:45:40:653,22962,0,1,2,28510,58529,5049,22,31,993
13.10.2024 12:45:40:656,22963,0,1,2,28513,58531,5048,21,30,993
13.10.2024 12:45:40:660,22964,0,1,2,28509,58530,5047,18,28,997
13.10.2024 12:45:40:663,22965,0,1,2,28515,58528,5048,18,28,989
13.10.2024 12:45:40:666,22966,0,1,2,28510,58525,5047,14,24,996
13.10.2024 12:45:40:669,22967,0,1,2,28509,58523,5050,16,24,991
13.10.2024 12:45:40:672,22968,0,1,2,28506,58526,5050,10,19,995
13.10.2024 12:45:40:676,22969,0,1,2,28512,58523,5046,14,18,998
13.10.2024 12:45:40:679,22970,0,1,2,28508,58528,5048,13,19,997
13.10.2024 12:45:40:682,22971,0,1,2,28503,58523,5048,13,12,998
13.10.2024 12:45:40:685,22972,0,1,2,28509,58528,5048,13,17,996
13.10.2024 12:45:40:689,22973,0,1,2,28512,58528,5048,12,15,995
13.10.2024 12:45:40:692,22974,0,1,2,28506,58524,5048,12,15,995
13.10.2024 12:45:40:695,22975,0,1,2,28506,58530,5047,10,13,991
13.10.2024 12:45:40:698,22976,0,1,2,28500,58522,5046,16,14,994
13.10.2024 12:45:40:702,22977,0,1,2,28506,58529,5049,15,14,995
13.10.2024 12:45:40:705,22978,0,1,2,28500,58525,5048,12,16,996
13.10.2024 12:45:40:708,22979,0,1,2,28509,58528,5050,13,12,993
13.10.2024 12:45:40:711,22980,0,1,2,28507,58526,5049,12,13,996
13.10.2024 12:45:40:715,22981,0,1,2,28502,58528,5049,13,11,993
13.10.2024 12:45:40:718,22982,0,1,2,28505,58527,5048,18,12,996
13.10.2024 12:45:40:721,22983,0,1,2,28506,58521,5046,15,14,996
13.10.2024 12:45:40:724,22984,0,1,2,28506,58523,5047,16,13,996
13.10.2024 12:45:40:728,22985,0,1,2,28504,58521,5049,17,18,995
13.10.2024 12:45:40:731,22986,0,1,2,28506,58524,5048,17,18,995
13.10.2024 12:45:40:734,22987,0,1,2,28512,58524,5048,20,22,999
13.10.2024 12:45:40:737,22988,0,1,2,28504,58527,5047,19,24,995
13.10.2024 12:45:40:741,22989,0,1,2,28508,58527,5046,17,23,995
13.10.2024 12:45:40:744,22990,0,1,2,28508,58528,5048,18,30,992
13.10.2024 12:45:40:747,22991,0,1,2,28512,58527,5050,22,26,991
13.10.2024 12:45:40:750,22992,0,1,2,28512,58530,5049,20,29,997
13.10.2024 12:45:40:754,22993,0,1,2,28514,58530,5049,23,33,993
13.10.2024 12:45:40:757,22994,0,1,2,28514,58532,5048,24,29,999
13.10.2024 12:45:40:760,22995,0,1,2,28514,58531,5049,24,37,994
13.10.2024 12:45:40:763,22996,0,1,2,28515,58529,5051,20,36,992
13.10.2024 12:45:40:767,22997,0,1,2,28513,58531,5048,24,39,991
13.10.2024 12:45:40:770,22998,0,1,2,28513,58526,5050,21,33,992
13.10.2024 12:45:40:773,22999,0,1,2,28513,58526,5047,21,36,997
13.10.2024 12:45:40:776,23000,0,1,2,28511,58527,5049,20,37,995
13.10.2024 12:45:40:780,23001,0,1,2,28508,58527,5048,21,37,995
13.10.2024 12:45:40:783,23002,0,1,2,28506,58524,5048,21,34,1005
13.10.2024 12:45:40:786,23003,0,1,2,28509,58527,5046,14,29,996
13.10.2024 12:45:40:789,23004,0,1,2,28502,58523,5047,18,29,994
13.10.2024 12:45:40:793,23005,0,1,2,28506,58521,5047,12,26,995
13.10.2024 12:45:40:796,23006,0,1,2,28509,58522,5048,12,24,1001
13.10.2024 12:45:40:799,23007,0,1,2,28514,58527,5047,18,24,994
13.10.2024 12:45:40:802,23008,0,1,2,28513,58523,5046,15,20,993
13.10.2024 12:45:40:805,23009,0,1,2,28508,58528,5050,16,15,996
13.10.2024 12:45:40:809,23010,0,1,2,28507,58528,5048,10,16,994
13.10.2024 12:45:40:812,23011,0,1,2,28514,58529,5049,10,16,991
13.10.2024 12:45:40:815,23012,0,1,2,28504,58530,5047,10,10,993
13.10.2024 12:45:40:818,23013,0,1,2,28506,58528,5048,12,8,994
13.10.2024 12:45:40:822,23014,0,1,2,28508,58526,5048,6,9,995
13.10.2024 12:45:40:825,23015,0,1,2,28501,58524,5048,12,10,996
13.10.2024 12:45:40:828,23016,0,1,2,28507,58522,5046,13,8,993
13.10.2024 12:45:40:831,23017,0,1,2,28506,58523,5049,10,8,1000
13.10.2024 12:45:40:835,23018,0,1,2,28508,58525,5047,12,10,996
13.10.2024 12:45:40:838,23019,0,1,2,28506,58522,5049,14,11,995
13.10.2024 12:45:40:841,23020,0,1,2,28509,58524,5047,16,13,995
13.10.2024 12:45:40:844,23021,0,1,2,28503,58523,5048,14,15,1003
13.10.2024 12:45:40:848,23022,0,1,2,28506,58526,5050,17,21,994
13.10.2024 12:45:40:851,23023,0,1,2,28505,58524,5048,16,17,996
13.10.2024 12:45:40:854,23024,0,1,2,28507,58529,5049,18,22,996
13.10.2024 12:45:40:857,23025,0,1,2,28510,58532,5048,18,22,996
13.10.2024 12:45:40:861,23026,0,1,2,28510,58527,5048,19,23,995
13.10.2024 12:45:40:864,23027,0,1,2,28506,58527,5048,19,24,997
13.10.2024 12:45:40:867,23028,0,1,2,28509,58529,5047,16,22,991
13.10.2024 12:45:40:870,23029,0,1,2,28510,58527,5048,23,25,993
13.10.2024 12:45:40:874,23030,0,1,2,28513,58528,5048,14,23,993
13.10.2024 12:45:40:877,23031,0,1,2,28510,58522,5049,20,29,995
13.10.2024 12:45:40:880,23032,0,1,2,28511,58524,5049,19,31,994
13.10.2024 12:45:40:883,23033,0,1,2,28513,58528,5048,20,34,995
13.10.2024 12:45:40:887,23034,0,1,2,28508,58524,5048,21,31,996
13.10.2024 12:45:40:890,23035,0,1,2,28505,58523,5049,19,33,997
13.10.2024 12:45:40:893,23036,0,1,2,28509,58525,5049,25,28,992
13.10.2024 12:45:40:896,23037,0,1,2,28507,58521,5048,17,32,993
13.10.2024 12:45:40:900,23038,0,1,2,28507,58521,5049,20,31,999
13.10.2024 12:45:40:903,23039,0,1,2,28508,58523,5048,22,32,993
13.10.2024 12:45:40:906,23040,0,1,2,28507,58521,5048,15,35,995
13.10.2024 12:45:40:909,23041,0,1,2,28511,58524,5049,13,33,993
13.10.2024 12:45:40:913,23042,0,1,2,28507,58523,5048,19,34,997
13.10.2024 12:45:40:916,23043,0,1,2,28510,58528,5046,16,29,996
13.10.2024 12:45:40:919,23044,0,1,2,28507,58524,5049,11,23,995
13.10.2024 12:45:40:922,23045,0,1,2,28508,58523,5047,19,25,993
13.10.2024 12:45:40:926,23046,0,1,2,28504,58526,5050,18,27,997
13.10.2024 12:45:40:929,23047,0,1,2,28512,58527,5049,15,27,997
13.10.2024 12:45:40:932,23048,0,1,2,28510,58523,5049,13,22,999
13.10.2024 12:45:40:935,23049,0,1,2,28508,58522,5047,18,20,994
13.10.2024 12:45:40:938,23050,0,1,2,28503,58522,5047,10,21,997
13.10.2024 12:45:40:942,23051,0,1,2,28504,58524,5047,13,18,995
13.10.2024 12:45:40:945,23052,0,1,2,28503,58523,5048,11,14,997
13.10.2024 12:45:40:948,23053,0,1,2,28508,58524,5048,12,14,996
13.10.2024 12:45:40:951,23054,0,1,2,28504,58522,5049,9,16,992
13.10.2024 12:45:40:955,23055,0,1,2,28507,58522,5048,14,10,995
13.10.2024 12:45:40:958,23056,0,1,2,28506,58523,5049,14,12,997
13.10.2024 12:45:40:961,23057,0,1,2,28506,58524,5048,14,13,997
13.10.2024 12:45:40:964,23058,0,1,2,28506,58527,5047,13,15,997
13.10.2024 12:45:40:968,23059,0,1,2,28503,58526,5050,16,12,993
13.10.2024 12:45:40:971,23060,0,1,2,28504,58524,5048,15,13,993
13.10.2024 12:45:40:974,23061,0,1,2,28507,58525,5047,12,19,993
13.10.2024 12:45:40:977,23062,0,1,2,28506,58525,5048,18,17,998
13.10.2024 12:45:40:981,23063,0,1,2,28508,58528,5048,17,17,996
13.10.2024 12:45:40:984,23064,0,1,2,28509,58526,5048,15,22,993
13.10.2024 12:45:40:987,23065,0,1,2,28508,58524,5046,16,21,993
13.10.2024 12:45:40:990,23066,0,1,2,28503,58525,5047,15,26,994
13.10.2024 12:45:40:994,23067,0,1,2,28512,58520,5047,22,24,992
13.10.2024 12:45:40:997,23068,0,1,2,28514,58522,5050,16,26,996
13.10.2024 12:45:41:0,23069,0,1,2,28508,58523,5049,18,32,1002
13.10.2024 12:45:41:3,23070,0,1,2,28510,58524,5048,18,31,999
13.10.2024 12:45:41:7,23071,0,1,2,28508,58522,5047,18,31,999
13.10.2024 12:45:41:10,23072,0,1,2,28507,58524,5049,22,31,992
13.10.2024 12:45:41:13,23073,0,1,2,28511,58528,5048,15,29,991
13.10.2024 12:45:41:16,23074,0,1,2,28508,58526,5049,24,32,993
13.10.2024 12:45:41:20,23075,0,1,2,28509,58527,5049,21,30,997
13.10.2024 12:45:41:23,23076,0,1,2,28511,58523,5047,22,33,993
13.10.2024 12:45:41:26,23077,0,1,2,28506,58526,5047,23,28,991
13.10.2024 12:45:41:29,23078,0,1,2,28510,58521,5047,19,29,994
13.10.2024 12:45:41:33,23079,0,1,2,28510,58523,5046,20,29,993
13.10.2024 12:45:41:36,23080,0,1,2,28508,58519,5047,15,24,999
13.10.2024 12:45:41:39,23081,0,1,2,28503,58520,5047,15,26,993
13.10.2024 12:45:41:42,23082,0,1,2,28506,58521,5047,14,27,993
13.10.2024 12:45:41:46,23083,0,1,2,28504,58523,5049,12,27,995
13.10.2024 12:45:41:49,23084,0,1,2,28502,58523,5048,15,24,991
13.10.2024 12:45:41:52,23085,0,1,2,28506,58523,5048,15,22,999
13.10.2024 12:45:41:55,23086,0,1,2,28505,58521,5048,13,18,994
13.10.2024 12:45:41:59,23087,0,1,2,28504,58522,5049,17,17,994
13.10.2024 12:45:41:62,23088,0,1,2,28503,58524,5048,16,17,995
13.10.2024 12:45:41:65,23089,0,1,2,28504,58524,5047,14,21,993
13.10.2024 12:45:41:68,23090,0,1,2,28505,58520,5048,11,20,996
13.10.2024 12:45:41:71,23091,0,1,2,28506,58519,5048,15,13,996
13.10.2024 12:45:41:75,23092,0,1,2,28509,58524,5048,15,17,998
13.10.2024 12:45:41:78,23093,0,1,2,28502,58526,5047,12,16,991
13.10.2024 12:45:41:81,23094,0,1,2,28504,58522,5050,14,15,995
13.10.2024 12:45:41:84,23095,0,1,2,28507,58524,5048,15,14,995
13.10.2024 12:45:41:88,23096,0,1,2,28505,58522,5046,12,16,996
13.10.2024 12:45:41:91,23097,0,1,2,28501,58523,5048,14,12,995
13.10.2024 12:45:41:94,23098,0,1,2,28504,58524,5049,16,16,996
13.10.2024 12:45:41:97,23099,0,1,2,28504,58525,5050,15,14,998
13.10.2024 12:45:41:101,23100,0,1,2,28508,58523,5048,16,18,993
13.10.2024 12:45:41:104,23101,0,1,2,28510,58527,5048,19,17,994
13.10.2024 12:45:41:107,23102,0,1,2,28510,58521,5047,17,19,996
13.10.2024 12:45:41:110,23103,0,1,2,28508,58523,5049,14,14,993
13.10.2024 12:45:41:114,23104,0,1,2,28508,58522,5049,16,18,993
13.10.2024 12:45:41:117,23105,0,1,2,28506,58527,5048,19,20,998
13.10.2024 12:45:41:120,23106,0,1,2,28507,58524,5047,21,24,992
13.10.2024 12:45:41:123,23107,0,1,2,28510,58523,5046,19,25,991
13.10.2024 12:45:41:127,23108,0,1,2,28509,58522,5049,20,23,993
13.10.2024 12:45:41:130,23109,0,1,2,28508,58523,5049,17,26,995
13.10.2024 12:45:41:133,23110,0,1,2,28510,58524,5048,20,28,996
13.10.2024 12:45:41:136,23111,0,1,2,28504,58522,5049,17,28,997
13.10.2024 12:45:41:140,23112,0,1,2,28510,58524,5047,15,33,993
13.10.2024 12:45:41:143,23113,0,1,2,28513,58529,5047,16,33,996
13.10.2024 12:45:41:146,23114,0,1,2,28507,58525,5049,19,30,998
13.10.2024 12:45:41:149,23115,0,1,2,28510,58525,5050,21,27,993
13.10.2024 12:45:41:153,23116,0,1,2,28513,58526,5049,17,31,1000
13.10.2024 12:45:41:156,23117,0,1,2,28509,58524,5049,17,31,1000
13.10.2024 12:45:41:159,23118,0,1,2,28510,58526,5049,19,37,994
13.10.2024 12:45:41:162,23119,0,1,2,28507,58522,5048,17,27,998
13.10.2024 12:45:41:166,23120,0,1,2,28507,58523,5050,17,28,999
13.10.2024 12:45:41:169,23121,0,1,2,28513,58525,5049,18,31,998
13.10.2024 12:45:41:172,23122,0,1,2,28508,58518,5047,15,27,996
13.10.2024 12:45:41:175,23123,0,1,2,28512,58527,5050,14,26,996
13.10.2024 12:45:41:179,23124,0,1,2,28508,58522,5048,12,25,997
13.10.2024 12:45:41:182,23125,0,1,2,28508,58522,5049,18,27,996
13.10.2024 12:45:41:185,23126,0,1,2,28507,58520,5048,19,19,994
13.10.2024 12:45:41:188,23127,0,1,2,28506,58520,5049,17,22,997
13.10.2024 12:45:41:192,23128,0,1,2,28509,58524,5048,13,21,998
13.10.2024 12:45:41:195,23129,0,1,2,28509,58524,5049,18,19,995
13.10.2024 12:45:41:198,23130,0,1,2,28510,58521,5050,14,21,992
13.10.2024 12:45:41:201,23131,0,1,2,28507,58523,5048,16,17,996
13.10.2024 12:45:41:204,23132,0,1,2,28506,58522,5050,16,14,994
13.10.2024 12:45:41:208,23133,0,1,2,28501,58526,5051,17,20,998
13.10.2024 12:45:41:211,23134,0,1,2,28507,58525,5047,10,16,994
13.10.2024 12:45:41:214,23135,0,1,2,28509,58520,5048,18,10,993
13.10.2024 12:45:41:217,23136,0,1,2,28506,58523,5046,14,15,994
13.10.2024 12:45:41:221,23137,0,1,2,28507,58524,5047,13,13,998
13.10.2024 12:45:41:224,23138,0,1,2,28509,58525,5049,14,17,998
13.10.2024 12:45:41:227,23139,0,1,2,28504,58524,5048,17,17,992
13.10.2024 12:45:41:230,23140,0,1,2,28505,58523,5048,15,21,997
13.10.2024 12:45:41:234,23141,0,1,2,28507,58523,5048,16,24,997
13.10.2024 12:45:41:237,23142,0,1,2,28506,58521,5049,15,19,995
13.10.2024 12:45:41:240,23143,0,1,2,28506,58524,5047,17,21,996
13.10.2024 12:45:41:243,23144,0,1,2,28508,58523,5049,17,19,991
13.10.2024 12:45:41:247,23145,0,1,2,28506,58525,5048,19,27,999
13.10.2024 12:45:41:250,23146,0,1,2,28509,58523,5046,20,22,995
13.10.2024 12:45:41:253,23147,0,1,2,28507,58526,5050,21,25,993
13.10.2024 12:45:41:256,23148,0,1,2,28507,58527,5047,19,23,993
13.10.2024 12:45:41:260,23149,0,1,2,28510,58525,5049,19,26,995
13.10.2024 12:45:41:263,23150,0,1,2,28513,58523,5047,15,28,995
13.10.2024 12:45:41:266,23151,0,1,2,28506,58525,5049,19,24,993
13.10.2024 12:45:41:269,23152,0,1,2,28505,58522,5048,18,23,992
13.10.2024 12:45:41:273,23153,0,1,2,28507,58525,5048,18,28,993
13.10.2024 12:45:41:276,23154,0,1,2,28507,58524,5047,16,25,998
13.10.2024 12:45:41:279,23155,0,1,2,28504,58523,5047,19,23,996
13.10.2024 12:45:41:282,23156,0,1,2,28510,58521,5048,18,31,996
13.10.2024 12:45:41:286,23157,0,1,2,28502,58520,5047,17,28,999
13.10.2024 12:45:41:289,23158,0,1,2,28507,58518,5047,17,28,999
13.10.2024 12:45:41:292,23159,0,1,2,28508,58518,5047,16,27,992
13.10.2024 12:45:41:295,23160,0,1,2,28503,58525,5046,16,25,996
13.10.2024 12:45:41:299,23161,0,1,2,28504,58523,5047,15,21,991
13.10.2024 12:45:41:302,23162,0,1,2,28513,58522,5049,18,24,994
13.10.2024 12:45:41:305,23163,0,1,2,28504,58521,5048,17,24,992
13.10.2024 12:45:41:308,23164,0,1,2,28506,58522,5048,21,21,1001
13.10.2024 12:45:41:312,23165,0,1,2,28502,58523,5048,16,21,995
13.10.2024 12:45:41:315,23166,0,1,2,28504,58523,5047,18,23,993
13.10.2024 12:45:41:318,23167,0,1,2,28507,58522,5048,17,22,993
13.10.2024 12:45:41:321,23168,0,1,2,28504,58526,5048,15,17,996
13.10.2024 12:45:41:325,23169,0,1,2,28507,58523,5048,15,19,999
13.10.2024 12:45:41:328,23170,0,1,2,28507,58525,5046,17,17,990
13.10.2024 12:45:41:331,23171,0,1,2,28505,58521,5048,19,20,999
13.10.2024 12:45:41:334,23172,0,1,2,28502,58522,5049,17,16,996
13.10.2024 12:45:41:337,23173,0,1,2,28505,58523,5048,17,16,990
13.10.2024 12:45:41:341,23174,0,1,2,28507,58528,5048,15,20,993
13.10.2024 12:45:41:344,23175,0,1,2,28507,58522,5049,16,15,993
13.10.2024 12:45:41:347,23176,0,1,2,28509,58527,5048,11,17,998
13.10.2024 12:45:41:350,23177,0,1,2,28507,58524,5048,15,22,998
13.10.2024 12:45:41:354,23178,0,1,2,28507,58524,5048,13,21,995
13.10.2024 12:45:41:357,23179,0,1,2,28509,58523,5047,13,18,992
13.10.2024 12:45:41:360,23180,0,1,2,28510,58520,5047,21,15,998
13.10.2024 12:45:41:363,23181,0,1,2,28509,58522,5047,16,25,992
13.10.2024 12:45:41:367,23182,0,1,2,28503,58524,5049,14,20,995
13.10.2024 12:45:41:370,23183,0,1,2,28507,58525,5048,18,23,998
13.10.2024 12:45:41:373,23184,0,1,2,28505,58525,5048,18,27,996
13.10.2024 12:45:41:376,23185,0,1,2,28504,58523,5049,14,22,995
13.10.2024 12:45:41:380,23186,0,1,2,28507,58523,5049,18,24,991
13.10.2024 12:45:41:383,23187,0,1,2,28506,58526,5049,19,25,996
13.10.2024 12:45:41:386,23188,0,1,2,28509,58524,5049,19,27,996
13.10.2024 12:45:41:389,23189,0,1,2,28508,58522,5050,20,30,997
13.10.2024 12:45:41:393,23190,0,1,2,28504,58521,5049,20,25,991
13.10.2024 12:45:41:396,23191,0,1,2,28503,58526,5048,23,31,999
13.10.2024 12:45:41:399,23192,0,1,2,28507,58526,5048,16,28,996
13.10.2024 12:45:41:402,23193,0,1,2,28510,58526,5048,19,27,995
13.10.2024 12:45:41:406,23194,0,1,2,28507,58524,5046,22,29,991
13.10.2024 12:45:41:409,23195,0,1,2,28506,58519,5047,19,31,997
13.10.2024 12:45:41:412,23196,0,1,2,28509,58521,5047,20,35,989
13.10.2024 12:45:41:415,23197,0,1,2,28507,58522,5049,16,28,998
13.10.2024 12:45:41:419,23198,0,1,2,28511,58522,5048,17,22,994
13.10.2024 12:45:41:422,23199,0,1,2,28515,58522,5047,16,27,994
13.10.2024 12:45:41:425,23200,0,1,2,28506,58525,5049,16,28,998
13.10.2024 12:45:41:428,23201,0,1,2,28502,58524,5048,14,23,997
13.10.2024 12:45:41:432,23202,0,1,2,28511,58522,5048,17,25,996
13.10.2024 12:45:41:435,23203,0,1,2,28511,58522,5048,12,19,995
13.10.2024 12:45:41:438,23204,0,1,2,28506,58521,5047,10,25,994
13.10.2024 12:45:41:441,23205,0,1,2,28505,58521,5049,15,19,996
13.10.2024 12:45:41:445,23206,0,1,2,28510,58524,5047,15,21,991
13.10.2024 12:45:41:448,23207,0,1,2,28510,58524,5047,10,23,997
13.10.2024 12:45:41:451,23208,0,1,2,28504,58522,5049,13,26,995
13.10.2024 12:45:41:454,23209,0,1,2,28502,58523,5049,17,17,998
13.10.2024 12:45:41:458,23210,0,1,2,28501,58522,5046,13,22,992
13.10.2024 12:45:41:461,23211,0,1,2,28508,58523,5048,13,21,993
13.10.2024 12:45:41:464,23212,0,1,2,28503,58523,5050,17,17,994
13.10.2024 12:45:41:467,23213,0,1,2,28509,58522,5046,14,21,997
13.10.2024 12:45:41:470,23214,0,1,2,28507,58521,5047,17,19,998
13.10.2024 12:45:41:474,23215,0,1,2,28505,58528,5050,18,17,993
13.10.2024 12:45:41:477,23216,0,1,2,28506,58521,5048,16,20,997
13.10.2024 12:45:41:480,23217,0,1,2,28502,58523,5047,18,25,999
13.10.2024 12:45:41:483,23218,0,1,2,28506,58521,5047,19,22,993
13.10.2024 12:45:41:487,23219,0,1,2,28506,58525,5047,21,19,995
13.10.2024 12:45:41:490,23220,0,1,2,28503,58524,5048,16,21,997
13.10.2024 12:45:41:493,23221,0,1,2,28505,58526,5047,21,25,996
13.10.2024 12:45:41:496,23222,0,1,2,28504,58526,5047,17,21,996
13.10.2024 12:45:41:500,23223,0,1,2,28508,58527,5048,21,20,990
13.10.2024 12:45:41:503,23224,0,1,2,28508,58524,5049,20,16,990
13.10.2024 12:45:41:506,23225,0,1,2,28506,58526,5046,17,18,995
13.10.2024 12:45:41:509,23226,0,1,2,28509,58526,5048,19,23,994
13.10.2024 12:45:41:513,23227,0,1,2,28506,58526,5047,19,25,992
13.10.2024 12:45:41:516,23228,0,1,2,28506,58531,5047,18,23,994
13.10.2024 12:45:41:519,23229,0,1,2,28507,58528,5047,22,28,995
13.10.2024 12:45:41:522,23230,0,1,2,28510,58525,5049,20,28,995
13.10.2024 12:45:41:526,23231,0,1,2,28503,58524,5049,20,25,996
13.10.2024 12:45:41:529,23232,0,1,2,28510,58524,5051,19,24,998
13.10.2024 12:45:41:532,23233,0,1,2,28507,58525,5048,22,23,993
13.10.2024 12:45:41:535,23234,0,1,2,28508,58526,5048,16,22,995
13.10.2024 12:45:41:539,23235,0,1,2,28504,58523,5048,16,28,1000
13.10.2024 12:45:41:542,23236,0,1,2,28509,58525,5050,15,23,994
13.10.2024 12:45:41:545,23237,0,1,2,28504,58526,5049,17,31,992
13.10.2024 12:45:41:548,23238,0,1,2,28504,58522,5048,20,22,998
13.10.2024 12:45:41:552,23239,0,1,2,28510,58523,5047,16,23,994
13.10.2024 12:45:41:555,23240,0,1,2,28503,58523,5048,19,26,993
13.10.2024 12:45:41:558,23241,0,1,2,28512,58527,5048,18,20,993
13.10.2024 12:45:41:561,23242,0,1,2,28506,58523,5048,15,27,992
13.10.2024 12:45:41:565,23243,0,1,2,28502,58526,5047,18,23,997
13.10.2024 12:45:41:568,23244,0,1,2,28504,58526,5048,12,21,992
13.10.2024 12:45:41:571,23245,0,1,2,28503,58523,5047,15,22,993
13.10.2024 12:45:41:574,23246,0,1,2,28505,58526,5049,16,21,996
13.10.2024 12:45:41:578,23247,0,1,2,28510,58524,5050,18,17,991
13.10.2024 12:45:41:581,23248,0,1,2,28508,58524,5047,16,23,992
13.10.2024 12:45:41:584,23249,0,1,2,28502,58523,5047,13,18,997
13.10.2024 12:45:41:587,23250,0,1,2,28506,58527,5048,15,21,996
13.10.2024 12:45:41:591,23251,0,1,2,28506,58524,5048,19,22,1000
13.10.2024 12:45:41:594,23252,0,1,2,28509,58523,5048,16,18,996
13.10.2024 12:45:41:597,23253,0,1,2,28504,58522,5046,16,21,999
13.10.2024 12:45:41:600,23254,0,1,2,28506,58521,5048,11,17,999
13.10.2024 12:45:41:603,23255,0,1,2,28511,58524,5048,11,17,999
13.10.2024 12:45:41:607,23256,0,1,2,28505,58525,5049,13,21,991
13.10.2024 12:45:41:610,23257,0,1,2,28507,58522,5048,14,23,993
13.10.2024 12:45:41:613,23258,0,1,2,28509,58524,5047,18,22,995
13.10.2024 12:45:41:616,23259,0,1,2,28508,58522,5049,18,20,996
13.10.2024 12:45:41:620,23260,0,1,2,28508,58526,5048,17,19,995
13.10.2024 12:45:41:623,23261,0,1,2,28503,58525,5048,20,25,1000
13.10.2024 12:45:41:626,23262,0,1,2,28510,58527,5048,18,19,995
13.10.2024 12:45:41:629,23263,0,1,2,28505,58528,5047,16,24,992
13.10.2024 12:45:41:633,23264,0,1,2,28502,58527,5049,21,26,1000
13.10.2024 12:45:41:636,23265,0,1,2,28506,58525,5047,15,24,998
13.10.2024 12:45:41:639,23266,0,1,2,28502,58527,5047,17,22,997
13.10.2024 12:45:41:642,23267,0,1,2,28509,58525,5048,17,25,995
13.10.2024 12:45:41:646,23268,0,1,2,28508,58525,5047,16,25,1000
13.10.2024 12:45:41:649,23269,0,1,2,28508,58524,5049,20,27,994
13.10.2024 12:45:41:652,23270,0,1,2,28509,58527,5047,19,25,990
13.10.2024 12:45:41:655,23271,0,1,2,28506,58528,5047,18,23,995
13.10.2024 12:45:41:659,23272,0,1,2,28511,58528,5047,15,20,993
