Timestamp[Day.Month.Year Hour:Minute:Second:Milisecond],sampleNum,tagLEDC1_PD1,tagLEDC2_PD1,tagLEDC3_PD1,LED1_PPG1,LED2_PPG1,LED3_PPG1,ACC_X[mg],ACC_Y[mg],ACC_Z[mg]
05.10.2024 13:25:18:458,8829,2,0,1,117978,89274,127344,12,-686,732
05.10.2024 13:25:18:461,8830,2,0,1,117977,89268,127346,13,-686,733
05.10.2024 13:25:18:465,8831,2,0,1,117975,89281,127341,13,-691,732
05.10.2024 13:25:18:469,8832,2,0,1,117973,89282,127344,12,-687,735
05.10.2024 13:25:18:473,8833,2,0,1,117977,89284,127343,12,-689,731
05.10.2024 13:25:18:477,8834,2,0,1,117972,89279,127348,12,-691,732
05.10.2024 13:25:18:481,8835,2,0,1,117974,89284,127352,14,-685,733
05.10.2024 13:25:18:485,8836,2,0,1,117975,89291,127344,11,-684,730
05.10.2024 13:25:18:489,8837,2,0,1,117980,89289,127351,11,-685,727
05.10.2024 13:25:18:493,8838,2,0,1,117975,89297,127353,12,-685,735
05.10.2024 13:25:18:497,8839,2,0,1,117978,89305,127344,14,-686,732
05.10.2024 13:25:18:500,8840,2,0,1,117973,89304,127352,16,-687,736
05.10.2024 13:25:18:504,8841,2,0,1,117974,89305,127346,15,-686,733
05.10.2024 13:25:18:508,8842,2,0,1,117980,89302,127352,17,-687,732
05.10.2024 13:25:18:512,8843,2,0,1,117978,89310,127347,14,-684,731
05.10.2024 13:25:18:516,8844,2,0,1,117984,89319,127351,11,-686,733
05.10.2024 13:25:18:520,8845,2,0,1,117976,89323,127357,13,-686,728
05.10.2024 13:25:18:524,8846,2,0,1,117978,89326,127357,16,-684,736
05.10.2024 13:25:18:528,8847,2,0,1,117981,89326,127357,9,-682,731
05.10.2024 13:25:18:532,8848,2,0,1,117983,89335,127356,11,-686,735
05.10.2024 13:25:18:536,8849,2,0,1,117980,89342,127360,14,-682,737
05.10.2024 13:25:18:539,8850,2,0,1,117982,89345,127365,13,-690,734
05.10.2024 13:25:18:543,8851,2,0,1,117982,89343,127362,11,-686,737
05.10.2024 13:25:18:547,8852,2,0,1,117980,89351,127363,13,-686,732
05.10.2024 13:25:18:551,8853,2,0,1,117982,89351,127352,11,-692,730
05.10.2024 13:25:18:555,8854,2,0,1,117984,89356,127365,18,-689,725
05.10.2024 13:25:18:559,8855,2,0,1,117986,89365,127367,11,-684,731
05.10.2024 13:25:18:563,8856,2,0,1,117981,89368,127367,19,-686,732
05.10.2024 13:25:18:567,8857,2,0,1,117985,89368,127365,15,-685,734
05.10.2024 13:25:18:571,8858,2,0,1,117989,89380,127369,10,-689,730
05.10.2024 13:25:18:575,8859,2,0,1,117982,89382,127366,12,-690,736
05.10.2024 13:25:18:578,8860,2,0,1,117988,89388,127368,17,-691,737
05.10.2024 13:25:18:582,8861,2,0,1,117985,89390,127371,12,-691,735
05.10.2024 13:25:18:586,8862,2,0,1,117988,89394,127370,15,-690,732
05.10.2024 13:25:18:590,8863,2,0,1,117985,89403,127371,19,-688,729
05.10.2024 13:25:18:594,8864,2,0,1,117985,89401,127371,16,-689,727
05.10.2024 13:25:18:598,8865,2,0,1,117986,89410,127376,15,-691,733
05.10.2024 13:25:18:602,8866,2,0,1,117988,89414,127374,17,-685,733
05.10.2024 13:25:18:606,8867,2,0,1,117984,89419,127377,13,-690,732
05.10.2024 13:25:18:610,8868,2,0,1,117991,89419,127377,10,-688,732
05.10.2024 13:25:18:614,8869,2,0,1,117989,89423,127377,10,-687,733
05.10.2024 13:25:18:617,8870,2,0,1,117990,89426,127377,19,-688,730
05.10.2024 13:25:18:621,8871,2,0,1,117986,89435,127383,16,-682,731
05.10.2024 13:25:18:625,8872,2,0,1,117991,89435,127379,10,-683,733
05.10.2024 13:25:18:629,8873,2,0,1,117988,89456,127384,11,-683,731
05.10.2024 13:25:18:633,8874,2,0,1,117991,89440,127379,15,-678,735
05.10.2024 13:25:18:637,8875,2,0,1,117987,89457,127379,11,-685,735
05.10.2024 13:25:18:641,8876,2,0,1,117981,89454,127383,14,-684,737
05.10.2024 13:25:18:645,8877,2,0,1,117989,89453,127383,14,-682,737
05.10.2024 13:25:18:649,8878,2,0,1,117988,89463,127384,13,-686,732
05.10.2024 13:25:18:653,8879,2,0,1,117989,89471,127386,8,-691,736
05.10.2024 13:25:18:656,8880,2,0,1,117991,89470,127385,10,-684,730
05.10.2024 13:25:18:660,8881,2,0,1,117987,89480,127386,10,-684,734
05.10.2024 13:25:18:664,8882,2,0,1,117990,89481,127385,15,-680,732
05.10.2024 13:25:18:668,8883,2,0,1,117987,89481,127392,11,-687,733
05.10.2024 13:25:18:672,8884,2,0,1,117986,89485,127390,12,-686,732
05.10.2024 13:25:18:676,8885,2,0,1,117988,89498,127388,11,-685,731
05.10.2024 13:25:18:680,8886,2,0,1,117992,89489,127391,12,-688,732
05.10.2024 13:25:18:684,8887,2,0,1,117993,89509,127386,11,-686,731
05.10.2024 13:25:18:688,8888,2,0,1,117993,89515,127392,12,-688,732
05.10.2024 13:25:18:692,8889,2,0,1,117991,89522,127397,13,-691,731
05.10.2024 13:25:18:695,8890,2,0,1,117992,89530,127397,9,-688,727
05.10.2024 13:25:18:699,8891,2,0,1,117993,89527,127400,11,-683,732
05.10.2024 13:25:18:703,8892,2,0,1,117993,89536,127398,10,-690,731
05.10.2024 13:25:18:707,8893,2,0,1,117997,89548,127408,9,-689,737
05.10.2024 13:25:18:711,8894,2,0,1,117993,89551,127405,11,-691,731
05.10.2024 13:25:18:715,8895,2,0,1,117993,89552,127398,7,-691,733
05.10.2024 13:25:18:719,8896,2,0,1,117995,89556,127399,12,-689,732
05.10.2024 13:25:18:723,8897,2,0,1,117996,89561,127404,12,-690,734
05.10.2024 13:25:18:727,8898,2,0,1,117994,89577,127404,10,-686,731
05.10.2024 13:25:18:731,8899,2,0,1,117997,89583,127407,12,-686,727
05.10.2024 13:25:18:734,8900,2,0,1,117994,89586,127410,15,-688,735
05.10.2024 13:25:18:738,8901,2,0,1,117999,89586,127404,15,-686,732
05.10.2024 13:25:18:742,8902,2,0,1,117999,89586,127405,12,-686,735
05.10.2024 13:25:18:746,8903,2,0,1,117996,89590,127410,13,-688,736
05.10.2024 13:25:18:750,8904,2,0,1,117999,89596,127414,8,-687,733
05.10.2024 13:25:18:754,8905,2,0,1,117999,89606,127414,11,-689,735
05.10.2024 13:25:18:758,8906,2,0,1,117999,89614,127412,12,-684,733
05.10.2024 13:25:18:762,8907,2,0,1,117999,89614,127411,13,-683,731
05.10.2024 13:25:18:766,8908,2,0,1,117995,89616,127412,14,-680,734
05.10.2024 13:25:18:770,8909,2,0,1,117995,89627,127407,11,-679,735
05.10.2024 13:25:18:773,8910,2,0,1,117993,89624,127410,14,-685,735
05.10.2024 13:25:18:777,8911,2,0,1,117998,89628,127411,10,-685,740
05.10.2024 13:25:18:781,8912,2,0,1,117999,89631,127409,12,-690,735
05.10.2024 13:25:18:785,8913,2,0,1,118001,89635,127408,12,-686,736
05.10.2024 13:25:18:789,8914,2,0,1,117996,89634,127401,6,-684,734
05.10.2024 13:25:18:793,8915,2,0,1,117996,89626,127399,10,-688,727
05.10.2024 13:25:18:797,8916,2,0,1,117996,89627,127397,11,-685,730
05.10.2024 13:25:18:801,8917,2,0,1,117995,89623,127392,15,-678,729
05.10.2024 13:25:18:805,8918,2,0,1,117991,89627,127386,12,-686,732
05.10.2024 13:25:18:809,8919,2,0,1,117987,89622,127381,12,-687,736
05.10.2024 13:25:18:812,8920,2,0,1,117986,89614,127376,13,-687,732
05.10.2024 13:25:18:816,8921,2,0,1,117988,89613,127377,11,-685,734
05.10.2024 13:25:18:820,8922,2,0,1,117982,89596,127369,9,-690,733
05.10.2024 13:25:18:824,8923,2,0,1,117980,89591,127358,6,-689,732
05.10.2024 13:25:18:828,8924,2,0,1,117979,89593,127358,7,-685,734
05.10.2024 13:25:18:832,8925,2,0,1,117978,89576,127357,6,-684,737
05.10.2024 13:25:18:836,8926,2,0,1,117976,89562,127350,10,-686,732
05.10.2024 13:25:18:840,8927,2,0,1,117978,89547,127350,7,-689,736
05.10.2024 13:25:18:844,8928,2,0,1,117977,89550,127342,7,-689,732
05.10.2024 13:25:18:848,8929,2,0,1,117972,89539,127336,6,-689,732
05.10.2024 13:25:18:851,8930,2,0,1,117971,89526,127335,9,-691,735
05.10.2024 13:25:18:855,8931,2,0,1,117969,89514,127332,8,-691,732
05.10.2024 13:25:18:859,8932,2,0,1,117969,89497,127328,9,-686,732
05.10.2024 13:25:18:863,8933,2,0,1,117968,89493,127324,9,-683,732
05.10.2024 13:25:18:867,8934,2,0,1,117963,89488,127330,13,-683,732
05.10.2024 13:25:18:871,8935,2,0,1,117962,89475,127320,10,-683,734
05.10.2024 13:25:18:875,8936,2,0,1,117958,89467,127317,11,-683,731
05.10.2024 13:25:18:879,8937,2,0,1,117959,89449,127318,15,-686,732
05.10.2024 13:25:18:883,8938,2,0,1,117964,89447,127317,11,-689,732
05.10.2024 13:25:18:887,8939,2,0,1,117961,89442,127315,11,-685,733
05.10.2024 13:25:18:890,8940,2,0,1,117955,89441,127312,11,-681,732
05.10.2024 13:25:18:894,8941,2,0,1,117956,89418,127308,14,-685,729
05.10.2024 13:25:18:898,8942,2,0,1,117954,89423,127307,11,-681,733
05.10.2024 13:25:18:902,8943,2,0,1,117955,89412,127311,14,-685,733
05.10.2024 13:25:18:906,8944,2,0,1,117949,89415,127310,10,-689,734
05.10.2024 13:25:18:910,8945,2,0,1,117954,89410,127310,13,-684,734
05.10.2024 13:25:18:914,8946,2,0,1,117949,89410,127307,11,-688,735
05.10.2024 13:25:18:918,8947,2,0,1,117950,89401,127306,12,-686,732
05.10.2024 13:25:18:922,8948,2,0,1,117948,89398,127313,14,-687,732
05.10.2024 13:25:18:926,8949,2,0,1,117950,89404,127311,18,-692,732
05.10.2024 13:25:18:929,8950,2,0,1,117947,89398,127306,17,-686,736
05.10.2024 13:25:18:933,8951,2,0,1,117948,89394,127310,14,-682,730
05.10.2024 13:25:18:937,8952,2,0,1,117942,89392,127304,14,-681,733
05.10.2024 13:25:18:941,8953,2,0,1,117944,89386,127306,12,-680,732
05.10.2024 13:25:18:945,8954,2,0,1,117942,89390,127310,12,-685,732
05.10.2024 13:25:18:949,8955,2,0,1,117945,89392,127311,10,-688,733
05.10.2024 13:25:18:953,8956,2,0,1,117945,89381,127309,10,-685,732
05.10.2024 13:25:18:957,8957,2,0,1,117943,89389,127314,12,-685,728
05.10.2024 13:25:18:961,8958,2,0,1,117949,89389,127309,14,-682,729
05.10.2024 13:25:18:965,8959,2,0,1,117948,89389,127315,11,-683,732
05.10.2024 13:25:18:968,8960,2,0,1,117947,89388,127311,10,-684,730
05.10.2024 13:25:18:972,8961,2,0,1,117946,89390,127315,12,-682,730
05.10.2024 13:25:18:976,8962,2,0,1,117948,89386,127316,9,-689,733
05.10.2024 13:25:18:980,8963,2,0,1,117951,89384,127315,10,-689,737
05.10.2024 13:25:18:984,8964,2,0,1,117948,89393,127315,8,-690,735
05.10.2024 13:25:18:988,8965,2,0,1,117949,89385,127318,12,-687,733
05.10.2024 13:25:18:992,8966,2,0,1,117945,89390,127317,9,-690,732
05.10.2024 13:25:18:996,8967,2,0,1,117942,89399,127319,12,-687,731
05.10.2024 13:25:19:0,8968,2,0,1,117943,89392,127319,9,-682,736
05.10.2024 13:25:19:4,8969,2,0,1,117946,89396,127321,11,-682,731
05.10.2024 13:25:19:7,8970,2,0,1,117944,89401,127320,5,-682,737
05.10.2024 13:25:19:11,8971,2,0,1,117945,89393,127319,7,-689,738
05.10.2024 13:25:19:15,8972,2,0,1,117946,89399,127322,6,-682,739
05.10.2024 13:25:19:19,8973,2,0,1,117944,89401,127323,12,-686,736
05.10.2024 13:25:19:23,8974,2,0,1,117943,89408,127322,10,-684,732
05.10.2024 13:25:19:27,8975,2,0,1,117945,89408,127324,11,-679,739
05.10.2024 13:25:19:31,8976,2,0,1,117944,89418,127323,13,-681,731
05.10.2024 13:25:19:35,8977,2,0,1,117939,89416,127325,6,-682,733
05.10.2024 13:25:19:39,8978,2,0,1,117942,89428,127321,10,-676,732
05.10.2024 13:25:19:43,8979,2,0,1,117944,89416,127326,9,-685,737
05.10.2024 13:25:19:46,8980,2,0,1,117947,89428,127324,11,-685,737
05.10.2024 13:25:19:50,8981,2,0,1,117942,89426,127325,8,-688,733
05.10.2024 13:25:19:54,8982,2,0,1,117945,89431,127323,12,-686,732
05.10.2024 13:25:19:58,8983,2,0,1,117943,89430,127324,9,-683,734
05.10.2024 13:25:19:62,8984,2,0,1,117947,89434,127328,10,-686,733
05.10.2024 13:25:19:66,8985,2,0,1,117950,89440,127327,12,-687,734
05.10.2024 13:25:19:70,8986,2,0,1,117951,89443,127332,7,-687,730
05.10.2024 13:25:19:74,8987,2,0,1,117946,89448,127326,10,-690,735
05.10.2024 13:25:19:78,8988,2,0,1,117950,89449,127329,14,-691,733
05.10.2024 13:25:19:82,8989,2,0,1,117949,89456,127330,10,-692,733
05.10.2024 13:25:19:85,8990,2,0,1,117949,89459,127328,11,-691,732
05.10.2024 13:25:19:89,8991,2,0,1,117953,89453,127332,10,-689,734
05.10.2024 13:25:19:93,8992,2,0,1,117950,89450,127333,13,-685,734
05.10.2024 13:25:19:97,8993,2,0,1,117951,89451,127329,9,-689,734
05.10.2024 13:25:19:101,8994,2,0,1,117950,89449,127333,11,-684,734
05.10.2024 13:25:19:105,8995,2,0,1,117951,89455,127334,10,-683,735
05.10.2024 13:25:19:109,8996,2,0,1,117951,89457,127331,9,-690,735
05.10.2024 13:25:19:113,8997,2,0,1,117951,89458,127333,5,-687,736
05.10.2024 13:25:19:117,8998,2,0,1,117951,89460,127339,8,-686,736
05.10.2024 13:25:19:121,8999,2,0,1,117954,89461,127334,10,-690,739
05.10.2024 13:25:19:124,9000,2,0,1,117949,89463,127332,11,-682,733
05.10.2024 13:25:19:128,9001,2,0,1,117950,89468,127334,11,-686,732
05.10.2024 13:25:19:132,9002,2,0,1,117945,89466,127326,11,-683,733
05.10.2024 13:25:19:136,9003,2,0,1,117954,89463,127325,11,-684,730
05.10.2024 13:25:19:140,9004,2,0,1,117948,89461,127327,10,-684,729
05.10.2024 13:25:19:144,9005,2,0,1,117939,89453,127328,12,-685,732
05.10.2024 13:25:19:148,9006,2,0,1,117942,89458,127325,12,-684,734
05.10.2024 13:25:19:152,9007,2,0,1,117946,89456,127326,13,-689,735
05.10.2024 13:25:19:156,9008,2,0,1,117944,89458,127332,11,-686,732
05.10.2024 13:25:19:160,9009,2,0,1,117947,89463,127326,8,-680,729
05.10.2024 13:25:19:163,9010,2,0,1,117942,89460,127329,15,-684,731
05.10.2024 13:25:19:167,9011,2,0,1,117941,89455,127329,13,-686,732
05.10.2024 13:25:19:171,9012,2,0,1,117949,89461,127328,7,-685,733
05.10.2024 13:25:19:175,9013,2,0,1,117945,89467,127323,12,-689,731
05.10.2024 13:25:19:179,9014,2,0,1,117946,89470,127331,10,-691,734
05.10.2024 13:25:19:183,9015,2,0,1,117943,89466,127333,14,-685,734
05.10.2024 13:25:19:187,9016,2,0,1,117944,89464,127329,12,-689,734
05.10.2024 13:25:19:191,9017,2,0,1,117946,89464,127334,11,-689,732
05.10.2024 13:25:19:195,9018,2,0,1,117949,89476,127335,17,-687,733
05.10.2024 13:25:19:199,9019,2,0,1,117944,89472,127331,10,-685,730
05.10.2024 13:25:19:202,9020,2,0,1,117942,89477,127331,14,-687,732
05.10.2024 13:25:19:206,9021,2,0,1,117944,89478,127332,9,-688,734
05.10.2024 13:25:19:210,9022,2,0,1,117943,89480,127334,8,-688,733
05.10.2024 13:25:19:214,9023,2,0,1,117947,89487,127335,13,-694,732
05.10.2024 13:25:19:218,9024,2,0,1,117946,89489,127336,9,-689,735
05.10.2024 13:25:19:222,9025,2,0,1,117943,89482,127333,7,-686,733
05.10.2024 13:25:19:226,9026,2,0,1,117942,89492,127335,11,-679,738
05.10.2024 13:25:19:230,9027,2,0,1,117945,89488,127340,7,-679,733
05.10.2024 13:25:19:234,9028,2,0,1,117945,89493,127343,8,-678,731
05.10.2024 13:25:19:238,9029,2,0,1,117943,89497,127337,11,-682,731
05.10.2024 13:25:19:241,9030,2,0,1,117942,89502,127339,8,-687,735
05.10.2024 13:25:19:245,9031,2,0,1,117943,89500,127344,8,-685,738
05.10.2024 13:25:19:249,9032,2,0,1,117945,89501,127338,10,-684,735
05.10.2024 13:25:19:253,9033,2,0,1,117944,89514,127345,14,-685,738
05.10.2024 13:25:19:257,9034,2,0,1,117945,89516,127342,7,-681,729
05.10.2024 13:25:19:261,9035,2,0,1,117945,89517,127347,10,-681,736
05.10.2024 13:25:19:265,9036,2,0,1,117942,89524,127347,10,-681,733
05.10.2024 13:25:19:269,9037,2,0,1,117940,89530,127346,11,-683,733
05.10.2024 13:25:19:273,9038,2,0,1,117945,89522,127346,7,-684,731
05.10.2024 13:25:19:277,9039,2,0,1,117941,89524,127347,9,-687,739
05.10.2024 13:25:19:280,9040,2,0,1,117943,89531,127345,6,-687,736
05.10.2024 13:25:19:284,9041,2,0,1,117944,89539,127346,14,-688,732
05.10.2024 13:25:19:288,9042,2,0,1,117942,89543,127350,11,-686,731
05.10.2024 13:25:19:292,9043,2,0,1,117942,89541,127351,10,-686,732
05.10.2024 13:25:19:296,9044,2,0,1,117946,89560,127351,13,-683,733
05.10.2024 13:25:19:300,9045,2,0,1,117938,89563,127345,10,-688,731
05.10.2024 13:25:19:304,9046,2,0,1,117941,89564,127350,15,-683,730
05.10.2024 13:25:19:308,9047,2,0,1,117943,89561,127356,12,-690,732
05.10.2024 13:25:19:312,9048,2,0,1,117944,89567,127351,11,-684,734
05.10.2024 13:25:19:316,9049,2,0,1,117942,89577,127351,12,-691,735
05.10.2024 13:25:19:319,9050,2,0,1,117944,89572,127354,13,-690,733
05.10.2024 13:25:19:323,9051,2,0,1,117944,89585,127355,13,-690,732
05.10.2024 13:25:19:327,9052,2,0,1,117942,89587,127356,12,-684,734
05.10.2024 13:25:19:331,9053,2,0,1,117944,89583,127357,16,-687,732
05.10.2024 13:25:19:335,9054,2,0,1,117945,89595,127354,13,-683,735
05.10.2024 13:25:19:339,9055,2,0,1,117940,89608,127362,9,-683,735
05.10.2024 13:25:19:343,9056,2,0,1,117940,89615,127362,14,-689,735
05.10.2024 13:25:19:347,9057,2,0,1,117945,89594,127361,10,-688,732
05.10.2024 13:25:19:351,9058,2,0,1,117944,89612,127359,10,-690,735
05.10.2024 13:25:19:355,9059,2,0,1,117948,89616,127361,14,-688,732
05.10.2024 13:25:19:358,9060,2,0,1,117944,89617,127363,16,-686,738
05.10.2024 13:25:19:362,9061,2,0,1,117938,89620,127366,14,-679,735
05.10.2024 13:25:19:366,9062,2,0,1,117942,89634,127367,9,-682,732
05.10.2024 13:25:19:370,9063,2,0,1,117945,89639,127362,9,-686,731
05.10.2024 13:25:19:374,9064,2,0,1,117941,89643,127363,14,-685,732
05.10.2024 13:25:19:378,9065,2,0,1,117943,89644,127370,7,-689,733
05.10.2024 13:25:19:382,9066,2,0,1,117945,89656,127369,8,-689,735
05.10.2024 13:25:19:386,9067,2,0,1,117946,89650,127371,13,-690,732
05.10.2024 13:25:19:390,9068,2,0,1,117946,89664,127371,11,-683,732
05.10.2024 13:25:19:394,9069,2,0,1,117945,89651,127371,12,-684,737
05.10.2024 13:25:19:397,9070,2,0,1,117944,89670,127370,14,-686,736
05.10.2024 13:25:19:401,9071,2,0,1,117941,89667,127375,14,-682,732
05.10.2024 13:25:19:405,9072,2,0,1,117945,89677,127375,11,-679,736
05.10.2024 13:25:19:409,9073,2,0,1,117943,89683,127377,10,-688,735
05.10.2024 13:25:19:413,9074,2,0,1,117940,89686,127378,9,-683,739
05.10.2024 13:25:19:417,9075,2,0,1,117941,89688,127379,14,-680,736
05.10.2024 13:25:19:421,9076,2,0,1,117944,89697,127378,14,-680,736
05.10.2024 13:25:19:425,9077,2,0,1,117943,89701,127381,10,-681,737
05.10.2024 13:25:19:429,9078,2,0,1,117943,89708,127380,9,-682,736
05.10.2024 13:25:19:433,9079,2,0,1,117941,89702,127380,10,-682,736
05.10.2024 13:25:19:436,9080,2,0,1,117946,89712,127384,4,-680,732
05.10.2024 13:25:19:440,9081,2,0,1,117941,89713,127387,6,-683,730
05.10.2024 13:25:19:444,9082,2,0,1,117945,89727,127388,7,-687,732
05.10.2024 13:25:19:448,9083,2,0,1,117945,89731,127384,7,-682,730
05.10.2024 13:25:19:452,9084,2,0,1,117947,89738,127388,7,-684,730
05.10.2024 13:25:19:456,9085,2,0,1,117945,89744,127384,7,-686,732
05.10.2024 13:25:19:460,9086,2,0,1,117946,89739,127392,13,-685,732
05.10.2024 13:25:19:464,9087,2,0,1,117942,89749,127391,11,-680,729
05.10.2024 13:25:19:468,9088,2,0,1,117945,89762,127386,10,-683,728
05.10.2024 13:25:19:472,9089,2,0,1,117942,89761,127391,9,-687,732
05.10.2024 13:25:19:475,9090,2,0,1,117948,89765,127394,5,-688,738
05.10.2024 13:25:19:479,9091,2,0,1,117948,89776,127401,8,-689,733
05.10.2024 13:25:19:483,9092,2,0,1,117946,89770,127396,2,-691,733
05.10.2024 13:25:19:487,9093,2,0,1,117948,89784,127402,6,-691,739
05.10.2024 13:25:19:491,9094,2,0,1,117954,89786,127399,9,-689,736
05.10.2024 13:25:19:495,9095,2,0,1,117949,89791,127402,11,-687,739
05.10.2024 13:25:19:499,9096,2,0,1,117952,89796,127401,11,-684,731
05.10.2024 13:25:19:503,9097,2,0,1,117948,89809,127404,7,-681,737
05.10.2024 13:25:19:507,9098,2,0,1,117950,89808,127408,13,-686,733
05.10.2024 13:25:19:511,9099,2,0,1,117946,89815,127401,12,-681,736
05.10.2024 13:25:19:514,9100,2,0,1,117949,89816,127405,9,-683,735
05.10.2024 13:25:19:518,9101,2,0,1,117946,89822,127406,13,-684,733
05.10.2024 13:25:19:522,9102,2,0,1,117945,89827,127405,12,-681,737
05.10.2024 13:25:19:526,9103,2,0,1,117954,89829,127408,12,-680,735
05.10.2024 13:25:19:530,9104,2,0,1,117948,89837,127410,15,-680,737
05.10.2024 13:25:19:534,9105,2,0,1,117948,89843,127406,16,-678,733
05.10.2024 13:25:19:538,9106,2,0,1,117947,89843,127405,11,-679,734
05.10.2024 13:25:19:542,9107,2,0,1,117950,89845,127405,12,-680,737
05.10.2024 13:25:19:546,9108,2,0,1,117950,89844,127406,13,-682,736
05.10.2024 13:25:19:550,9109,2,0,1,117952,89855,127403,13,-689,734
05.10.2024 13:25:19:553,9110,2,0,1,117952,89856,127406,13,-686,733
05.10.2024 13:25:19:557,9111,2,0,1,117951,89850,127391,13,-686,733
05.10.2024 13:25:19:561,9112,2,0,1,117944,89855,127388,13,-682,728
05.10.2024 13:25:19:565,9113,2,0,1,117946,89846,127380,13,-684,732
05.10.2024 13:25:19:569,9114,2,0,1,117944,89842,127379,12,-685,730
05.10.2024 13:25:19:573,9115,2,0,1,117936,89836,127377,7,-686,729
05.10.2024 13:25:19:577,9116,2,0,1,117939,89822,127368,12,-688,730
05.10.2024 13:25:19:581,9117,2,0,1,117939,89819,127362,7,-688,734
05.10.2024 13:25:19:585,9118,2,0,1,117935,89812,127353,10,-688,730
05.10.2024 13:25:19:589,9119,2,0,1,117942,89798,127355,7,-691,728
05.10.2024 13:25:19:592,9120,2,0,1,117937,89791,127353,11,-686,732
05.10.2024 13:25:19:596,9121,2,0,1,117937,89778,127343,3,-625,736
05.10.2024 13:25:19:600,9122,2,0,1,117927,89774,127332,5,-687,735
05.10.2024 13:25:19:604,9123,2,0,1,117925,89759,127331,5,-690,732
05.10.2024 13:25:19:608,9124,2,0,1,117929,89738,127325,9,-688,734
05.10.2024 13:25:19:612,9125,2,0,1,117929,89734,127320,8,-691,735
05.10.2024 13:25:19:616,9126,2,0,1,117923,89724,127321,9,-688,735
05.10.2024 13:25:19:620,9127,2,0,1,117919,89703,127316,8,-687,735
05.10.2024 13:25:19:624,9128,2,0,1,117913,89696,127315,6,-683,730
05.10.2024 13:25:19:628,9129,2,0,1,117918,89690,127309,9,-686,736
05.10.2024 13:25:19:631,9130,2,0,1,117917,89679,127308,10,-678,732
05.10.2024 13:25:19:635,9131,2,0,1,117910,89654,127301,6,-685,732
05.10.2024 13:25:19:639,9132,2,0,1,117909,89642,127300,12,-686,734
05.10.2024 13:25:19:643,9133,2,0,1,117912,89642,127301,8,-684,733
05.10.2024 13:25:19:647,9134,2,0,1,117908,89629,127300,11,-686,732
05.10.2024 13:25:19:651,9135,2,0,1,117909,89617,127293,9,-685,735
05.10.2024 13:25:19:655,9136,2,0,1,117903,89617,127292,10,-685,736
05.10.2024 13:25:19:659,9137,2,0,1,117906,89601,127295,8,-682,732
05.10.2024 13:25:19:663,9138,2,0,1,117903,89600,127291,11,-681,732
05.10.2024 13:25:19:667,9139,2,0,1,117901,89593,127296,8,-681,731
05.10.2024 13:25:19:670,9140,2,0,1,117901,89590,127288,12,-680,728
05.10.2024 13:25:19:674,9141,2,0,1,117898,89574,127290,8,-682,732
05.10.2024 13:25:19:678,9142,2,0,1,117900,89568,127288,14,-684,734
05.10.2024 13:25:19:682,9143,2,0,1,117896,89576,127291,14,-681,737
05.10.2024 13:25:19:686,9144,2,0,1,117899,89562,127284,13,-688,735
05.10.2024 13:25:19:690,9145,2,0,1,117896,89564,127286,14,-686,735
05.10.2024 13:25:19:694,9146,2,0,1,117896,89542,127285,10,-685,734
05.10.2024 13:25:19:698,9147,2,0,1,117895,89543,127283,12,-684,736
05.10.2024 13:25:19:702,9148,2,0,1,117895,89543,127285,13,-683,736
05.10.2024 13:25:19:706,9149,2,0,1,117893,89545,127282,11,-683,738
05.10.2024 13:25:19:709,9150,2,0,1,117897,89548,127285,13,-688,737
05.10.2024 13:25:19:713,9151,2,0,1,117891,89536,127285,10,-689,739
05.10.2024 13:25:19:717,9152,2,0,1,117893,89537,127289,11,-686,739
05.10.2024 13:25:19:721,9153,2,0,1,117895,89541,127289,7,-684,738
05.10.2024 13:25:19:725,9154,2,0,1,117894,89538,127285,11,-683,734
05.10.2024 13:25:19:729,9155,2,0,1,117894,89531,127280,8,-684,733
05.10.2024 13:25:19:733,9156,2,0,1,117893,89523,127282,6,-682,730
05.10.2024 13:25:19:737,9157,2,0,1,117896,89525,127287,13,-680,731
05.10.2024 13:25:19:741,9158,2,0,1,117891,89524,127280,9,-681,729
05.10.2024 13:25:19:745,9159,2,0,1,117897,89533,127283,8,-687,731
05.10.2024 13:25:19:748,9160,2,0,1,117888,89524,127285,9,-686,732
05.10.2024 13:25:19:752,9161,2,0,1,117891,89526,127287,7,-691,732
05.10.2024 13:25:19:756,9162,2,0,1,117892,89531,127286,13,-685,734
05.10.2024 13:25:19:760,9163,2,0,1,117890,89533,127288,9,-687,733
05.10.2024 13:25:19:764,9164,2,0,1,117892,89529,127285,8,-681,736
05.10.2024 13:25:19:768,9165,2,0,1,117894,89540,127287,8,-684,731
05.10.2024 13:25:19:772,9166,2,0,1,117892,89530,127285,10,-682,734
05.10.2024 13:25:19:776,9167,2,0,1,117889,89536,127286,6,-684,736
05.10.2024 13:25:19:780,9168,2,0,1,117887,89530,127288,8,-682,739
05.10.2024 13:25:19:784,9169,2,0,1,117888,89532,127286,4,-687,738
05.10.2024 13:25:19:787,9170,2,0,1,117889,89538,127284,7,-684,735
05.10.2024 13:25:19:791,9171,2,0,1,117887,89533,127287,10,-681,733
05.10.2024 13:25:19:795,9172,2,0,1,117889,89540,127290,10,-681,733
05.10.2024 13:25:19:799,9173,2,0,1,117890,89534,127284,13,-675,736
05.10.2024 13:25:19:803,9174,2,0,1,117886,89540,127280,7,-678,737
